home,affect,certain,hear,cogproc,body,relativ,time,focusfuture,family,discrep,power,differ,sad,death,percept,focuspresent,female,space,risk,informal,posemo,feel,insight,health,assent,sexual,netspeak,nonflu,work,reward,anx,money,affiliation,achiev,negemo,cause,drives,tentat,bio,social,leisure,anger,motion,ingest,relig,friend,focuspast,male,see,filler,swear
0.005378294,-0.0029641374,0.003658305,-0.00033991734,0.0022929523,-0.006169184,-0.0009729099,0.002768607,0.016520115,0.0048951353,0.0049228333,0.009110855,-0.011260391,-0.0056415647,0.03002167,-0.004769051,0.0061879866,0.0009021916,-0.006131307,0.0021695746,0.0003392487,-0.0035112319,-0.0035905119,-0.0027429473,0.00922326,0.0013525164,-0.009687249,0.0037893436,-0.013570893,0.023060326,-0.002220361,-0.012986805,0.008407972,0.0031203688,0.015994001,-0.002388083,0.011648045,0.006911583,0.007766745,-0.001227348,0.0075114053,0.0059698527,0.0030152607,0.0009502234,-0.0023014208,0.0079943985,-0.0029617858,-0.0012444991,0.0060190684,-0.0028898674,0.0061646947,-0.0042286227
0.00041792114,-0.0010973789,-0.00020681677,-0.00095880375,-0.00200727,-0.004175442,-0.004768326,-0.0007887877,-0.0037575339,-0.016139744,0.0023315393,0.0026130162,0.0051695732,-0.00014601652,0.004148443,-0.005990394,-0.0067915446,-0.0240151,-0.0017113801,-0.0025691704,-0.009497348,-0.0006304588,-0.011302972,-0.0044633453,-0.006221757,-0.009511226,-0.014285402,-0.0087792585,-0.0080634225,0.0052848095,0.0004872934,-0.008205389,0.005320405,-0.005629391,-0.00022984314,-0.0015182643,-0.010196704,-0.00036290084,-0.0016582824,-0.0060636294,-0.006752851,-0.00036810507,-0.0019381229,-0.012057568,-0.00558788,-0.012836503,-0.00521236,-0.007282225,-0.0036238236,-0.0043181353,-0.010078711,-0.013189642
0.018032905,0.011787534,0.0071814805,0.026156187,0.006664623,0.009984445,0.007034569,0.0066808877,0.011629719,0.015164876,0.008374844,0.010211345,0.010475092,0.020771774,0.01620607,0.00901238,0.008020844,0.016638637,0.0070286165,0.017332561,0.027832275,0.010706948,-0.0033781559,0.0064830426,0.0013735683,0.04252792,0.016285948,0.030318392,0.024837412,0.0076125483,0.008199188,0.004677649,0.009302656,0.01977181,0.01951263,0.013228307,0.0071008233,0.013582593,0.006066796,0.0040232046,0.015432185,0.012736987,0.023720404,0.0053211185,-0.004990309,0.028322719,0.024526129,-0.0038604673,0.008381172,0.013461202,0.010454374,0.015397917
-0.013610722,-0.0037356783,0.009130207,-0.0047379145,0.00077271176,-0.0093151145,-0.007204473,-0.012604417,0.0061725616,-0.019619396,0.00020646515,-0.015470804,0.012486835,-0.011593551,-0.011374937,-0.000100050405,-0.0014743088,-0.014878016,-0.008172836,-7.417246e-05,-0.005319568,-0.0011556952,-0.0045610717,-0.0009703844,0.0001715861,-0.0046943505,-0.01809972,-0.0033071523,-0.00673291,-0.0051314807,0.0047329236,-0.006783144,-0.0023785394,-0.013406605,-0.005698556,-0.0055593858,-0.0055903643,-0.010359062,-0.0024147423,-0.007519002,-0.01049452,-0.015511478,-0.0037856724,-0.00016313685,-0.0049154093,-0.0018997543,-0.01608168,0.0077975434,-0.018735852,0.0074779256,0.014739951,-0.00948398
0.0043800375,-0.0021240194,0.006415494,0.016660798,0.007792301,-0.0071898755,0.010525934,0.026740165,0.024898343,-0.005183875,0.005338535,0.0038767208,-0.010181388,-0.006155528,-0.009341845,0.0068154805,0.012155626,-0.012261652,0.002655406,-0.005236634,0.0024883738,0.0056948164,0.003755311,0.014474236,0.0087238755,0.018575596,-0.019322187,0.007934897,0.0066032526,0.008064421,0.016013047,-0.010985533,0.007536358,-0.011707084,0.018042415,-0.009605467,0.008411662,0.0035254601,0.004966147,0.0007391495,-0.003417299,0.012456108,-0.012872762,0.006482701,0.015802724,-0.002880461,-0.015461521,-0.0035804335,-0.011224099,0.0054883095,0.0052695144,-0.008363087
0.01532357,0.015587546,0.00952306,0.0073634614,0.0037680499,0.0068672425,0.009436783,0.005303451,0.01624431,0.05378189,-0.0020846291,0.01982454,-0.013347877,0.008209776,0.037132435,-0.0027104048,0.012884601,0.05275902,0.007898373,0.033557422,0.00932268,0.01119986,-0.003229277,0.014392965,0.007323197,0.006029956,0.011640995,0.009332443,0.020116908,0.011483324,0.0025700405,0.03199436,0.009108549,0.011807577,0.007979023,0.019418767,0.0009855313,0.016091207,0.0014602938,0.011409956,0.026702676,0.011422965,0.018561235,0.015229491,0.02569432,0.04298847,0.016248154,0.00035857828,0.033877127,-0.0095624775,0.01827608,0.014941459
-0.02029792,-0.00016620953,0.0056802905,0.017414954,0.007564214,0.006670642,0.0030448774,-0.0063507613,0.001158879,-0.024223771,0.020530151,0.00734552,0.004637128,0.009034337,-0.0020520547,0.002545305,0.006005126,-0.025287487,0.0046058535,-0.001451802,0.008707112,-0.005140119,0.0064133448,0.009495528,0.010024689,0.00875444,0.0006668334,0.0051013078,0.027882395,0.0034088413,0.0067088874,0.008266131,0.0035084118,-0.0040787,0.006762151,0.0044775708,0.0045633405,0.0039822934,0.0040905206,0.0018710158,-0.0020433567,-0.002915881,0.0031833928,0.011570779,-0.019581214,-0.012034708,-0.008394545,0.031502638,-0.014174738,-0.0020810734,-0.012487315,0.009447457
-0.04599541,-0.010442071,0.0025811829,-0.03571765,-0.0042017605,-0.023178125,-0.0116866045,-0.0072252327,-0.021460304,-0.009353406,0.00080440374,-0.013090448,0.012929543,-0.022539806,-0.012675982,-0.02294198,-0.017029284,0.00019062638,-0.014083843,-0.02752326,-0.011740962,-0.0012382579,-0.016667359,-0.011500799,-0.0070165545,0.007155592,-0.022496494,-0.015168136,-0.0062289205,-0.014904136,-0.009254365,-0.030453425,-0.045863837,-0.012828607,-0.006495843,-0.019602079,-0.006966333,-0.01400541,-0.009069741,-0.014398561,-0.008170464,-0.026398074,-0.017772414,-0.012871316,-0.0025686647,-0.0124801565,-0.019170383,0.0045747566,-0.006738689,-0.02981377,0.002110119,-0.020426422
0.0774036,0.08555265,0.10430983,0.07276161,0.10080713,0.08920128,0.08073939,0.08481329,0.103929,0.07844384,0.103896916,0.07318401,0.088098764,0.07287336,0.0796901,0.08290137,0.09523015,0.06882308,0.070669845,0.09491965,0.07233227,0.08269627,0.08270277,0.09599318,0.08624952,0.079684265,0.084047385,0.06025133,0.078860454,0.07501173,0.0897167,0.09813985,0.07847465,0.07632176,0.08647073,0.0885197,0.08281509,0.079311624,0.123975016,0.08709937,0.07704192,0.079619765,0.0932585,0.09267436,0.09258786,0.07726228,0.066967815,0.08302959,0.069615,0.08913185,0.10263716,0.09066754
0.008527123,-0.006909814,0.019243913,-0.0023865993,-0.0001506036,-0.012598083,-0.0022093167,0.006669162,0.008328714,-0.011225749,-0.010523118,-0.004785099,-0.021507837,-0.015785737,-0.017287502,-0.005974795,-0.0001721597,-0.013953511,0.0002394785,-0.0034547148,-0.00639248,-0.0023584678,-0.010176477,0.0015669264,-0.016197335,0.0029689467,-0.00047824552,-0.009328171,-0.010647615,-0.0014512355,0.0035478834,-0.01764774,0.013903086,-0.0017234127,-0.00460411,-0.011187819,0.0036205538,-0.0032777598,-0.0034897984,-0.0072357603,-0.0036192203,-0.004648913,-0.0070905047,-0.011727789,0.010060271,-0.013834488,0.012662728,-0.01716999,0.0064275833,0.0027229793,-0.02990138,-0.007033511
-0.017631046,-0.038709067,-0.036998123,-0.018414691,-0.027507115,-0.023354894,-0.030958476,-0.0332973,-0.017817298,-0.03055146,-0.03196902,-0.0363885,-0.033803344,-0.057000197,-0.029443715,-0.027252339,-0.024444796,-0.035166893,-0.03587661,-0.035155933,-0.039046984,-0.03509709,-0.0395537,-0.025570875,-0.03274259,-0.043818105,-0.0246591,-0.04195909,-0.040789377,-0.020385804,-0.034200497,-0.029352581,-0.022213234,-0.023038449,-0.032328103,-0.042051766,-0.022680746,-0.03232142,-0.020720247,-0.024253663,-0.02762913,-0.013051363,-0.038551997,-0.023338806,-0.01778695,-0.012667614,-0.035926264,-0.03424796,-0.03889101,-0.01753974,-0.035393514,-0.030624267
-0.011397147,0.009975726,0.009087624,0.0008703581,0.00812633,0.0013890945,0.006175832,0.021575807,0.008846718,0.0053606103,0.011078748,0.0012082695,0.010975462,0.022206863,0.008277972,0.0065399525,0.011990281,0.016057787,-0.00060320226,0.009760228,0.008468303,0.00745485,0.011706869,0.0014428677,0.0053147473,0.0039256774,0.019030722,0.0094214985,0.014402739,-0.0033476297,0.004774386,0.011190857,0.006482065,-0.00018098077,0.00281534,0.012315445,0.009891271,0.0028720242,0.012729076,0.0055286516,0.003173504,-0.0028911394,0.011252811,0.00259634,0.0036319315,-0.0027554703,-0.0026583201,0.010177384,-0.0026434697,0.0033790716,-0.011096416,0.014631075
-0.018297492,-0.005636813,-0.0029615096,-0.007648359,-0.009560567,0.0052584754,-0.007069858,-0.0043966565,0.008369439,-0.0009140541,0.0032012535,-0.010630694,-0.015551262,-0.008505552,-0.004983405,-0.0058324775,-0.0066629206,0.0032902388,-0.011838062,0.0028708726,0.0025232139,-0.0077661793,0.002792967,-0.014753097,0.0013070616,0.007993294,-0.0006417935,-0.003273453,0.020206634,-0.016830908,-0.0024824925,0.012004795,-0.016098564,-0.008614403,-0.01216853,-0.003671522,-0.0075016543,-0.008352808,-0.009852635,-6.415333e-05,-0.006237898,-0.011224436,-0.006430402,-0.0035581696,-0.0037297113,-0.010676714,-0.009033745,-0.006038056,-0.0037806188,-0.0071732053,-0.0015488109,0.0031390612
0.0017406764,-0.00946664,-0.015668439,0.01565557,-0.015543855,-0.01567073,-0.016229492,-0.030071173,-0.0016160295,-0.00043023223,-0.0055600344,-0.005582253,-0.019401304,-0.01290801,-0.0044926805,-0.009850256,-0.002734303,-0.0035260837,-0.007857856,-0.006956464,-0.0059823026,-0.008802865,-0.020516843,-0.012601684,-0.0101911,-0.020787172,-0.0060017155,-0.0040167123,-0.006444503,-0.0050878692,-0.0030793212,-0.0064854254,-0.0011951481,0.0042773467,-0.0051807184,-0.009740197,-0.009014889,-0.003880805,-0.02720486,-0.013032967,0.000254285,-0.0020519602,-0.00501034,-0.015225256,-0.017808007,0.015090677,0.008906207,-0.010361269,-0.00026079942,-0.0147284875,-0.0079583395,-0.006908569
0.027013894,-0.012300595,-0.011710598,-0.0025788224,-0.006408716,0.0018503687,0.010546269,0.008349781,0.00033215538,0.025317626,-0.017436469,0.0075268657,-0.0072715534,-0.020068618,-0.00011650731,-0.0003573137,0.005923995,-0.0024751723,0.0041468274,-0.005233827,-0.0074739354,-0.00806238,-0.004746194,-0.0040802723,0.0040260563,-0.0054884227,-0.012741694,-0.0037115347,-0.004225,0.02799926,0.0022359935,-0.015259986,0.02446458,0.014819796,0.0028925948,-0.017195242,0.0063977866,0.008241802,-0.004476892,0.00200466,0.0059218556,0.019798797,-0.015070634,0.020347994,0.0020855002,0.005768704,0.0113481255,0.00078825356,0.009776706,0.0066891415,-0.024859626,-0.017503027
-0.024751749,0.015443827,0.015663138,-0.00057111296,0.012978081,0.020081386,-0.004711204,0.0022658876,0.010028854,-0.018769728,0.026213065,0.010021934,0.007895184,0.019748228,-0.0074048815,0.005054048,0.0059216614,-0.003328594,-0.009794612,0.022808589,0.011787662,0.009958957,7.8496145e-05,0.0075622085,0.008723352,0.009717713,0.015444887,0.009584678,-0.013509575,-0.0009575111,0.018191477,0.008782896,-0.014437436,-0.018247332,0.01913612,0.020688664,0.0072094747,0.006340052,0.02164796,0.005561449,-0.0031208487,-0.018543473,0.024701579,-0.0027103305,-0.021285648,0.0062846253,0.0018896888,0.02653153,-0.0016695131,0.005707735,0.02046735,0.027063092
0.02293104,0.019759692,0.020663615,0.01576774,0.010736937,0.042399123,0.023388151,0.019394107,0.030602423,0.057209812,0.006171143,0.032087054,-0.0047071553,0.0051243734,0.036678277,0.023052786,0.023259513,0.049767695,0.028055713,0.024771018,0.027485278,0.021186322,0.029485771,0.014847765,0.030963859,0.02788164,0.03647923,0.020590302,0.022522485,0.03347464,0.03264001,0.017529605,0.033700462,0.034297325,0.0305036,0.018590618,0.020693053,0.03177459,-0.0045250314,0.03787207,0.036038622,0.012732008,0.021985125,0.020381583,0.04612381,0.023884984,0.029934824,0.022832032,0.04191372,0.02282119,0.016614355,0.036917552
0.004232221,0.0115100285,-0.00058535044,0.012374371,0.009727251,0.005480724,0.012881467,0.01332173,0.010670465,-0.006023823,0.01340323,0.011041972,0.006309227,0.015576824,0.01724042,0.005319443,0.015019705,-0.01253061,0.011531212,0.02352682,0.010212465,0.0044151964,0.004881909,0.012503104,0.013531101,0.00881651,0.0029046047,0.010327381,0.0030547404,0.008334773,0.0046839523,0.018106725,0.0053483513,0.0051098373,0.016192941,0.018168861,0.015110508,0.010599785,0.009461892,0.009467446,0.00412087,0.012337464,0.020554056,0.014347968,0.0103451675,0.019877542,0.0033112478,0.004976398,0.0008509116,5.5081236e-05,-0.004072357,0.014592714
0.016122451,0.013027071,0.0132195335,0.010713391,0.014174945,0.011222339,0.018106215,0.013787771,0.01005059,0.011996518,0.0007853007,0.018846897,0.011544933,0.011964849,0.028408946,0.011743181,0.014711957,0.009035753,0.018159516,0.020161424,0.013792049,0.0075677014,0.018819943,0.017385347,0.01932709,-0.00034133086,0.008357856,0.016276596,0.0128505435,0.02154862,0.011959976,0.022297382,0.017896576,0.012996383,0.019958312,0.018289467,0.020344917,0.017494533,0.013808594,0.012097224,0.011334197,0.018010885,0.018395502,0.020607192,0.009674187,0.011304692,0.014208925,0.016361425,0.012179972,0.0049807895,0.022645919,0.01057421
-0.008805238,-0.004690205,0.006860612,0.009790736,-0.0023865006,-0.004718744,-0.0035289784,0.00030998373,-0.0021999711,-0.0035196303,-0.012386282,-0.0029093889,-0.011275362,-0.005866769,-0.0077832825,-0.002040349,-0.0059985947,-0.005404391,-0.004149117,0.0012629062,-0.0077668647,-0.004545508,0.0009814217,0.001001595,-0.004496522,0.0012485252,-0.0013184822,-0.003232845,-0.0016993198,-0.010313355,-0.0119673,0.0039203046,-0.016104765,0.007939431,-0.00958965,-0.0054655685,-0.0037522388,-0.0021073485,-0.001020652,-0.0048449505,0.0040481566,0.0040082894,-0.01164732,-0.007599006,-0.007856725,-0.0068177003,0.012807725,-0.0062710964,0.0017092861,-0.008389559,-0.0031327356,-0.020473266
-0.0022694787,-0.003983595,-0.010775835,-0.0040229196,-0.007928013,-0.004707626,-0.0018566931,-0.009796926,-0.017864382,0.00145181,-0.012467993,0.0004999748,-0.0074056014,0.0022319653,0.008541939,0.004947881,-0.0069551915,-0.0064654434,0.0028842667,0.0072817556,0.0048553264,-0.013277143,0.00034273995,-0.012635926,-0.014716272,-0.0056490162,0.005605229,-0.0006566042,0.004032066,-0.0088499235,-0.016685875,-0.0034084115,-0.018555215,-0.012389687,-0.012723465,0.005457183,-0.0040787947,-0.0045735207,-0.0012960513,-0.003586345,-0.0023621672,-0.0026907786,0.0045103966,0.0008342794,0.0046419674,-0.007817663,-0.0062516043,-0.020303624,0.011817884,0.008236215,-0.0044991723,0.0072897067
-0.004061741,-0.0015318707,-0.0049065375,-0.007055159,-0.003415524,0.003863117,-9.900819e-05,0.004069713,-0.0027643966,0.016537476,-0.007043897,0.0012406925,-0.0044370084,-0.003976053,-0.0016923881,-0.0050240858,-0.0027558538,0.0142244585,-0.001011833,-0.007015503,-0.00719115,0.001691872,-0.0053102653,-0.0060567404,-0.00085620553,-0.0061079124,0.00018615345,-0.010476958,-0.009633755,0.0017506232,0.006869148,-0.001383662,0.0052531403,-0.0001622243,0.0025162252,-0.0043817717,-0.0006551094,0.0011417753,0.0012055523,0.0019472914,0.0012583556,0.0040987246,-0.003494774,-0.0026191664,0.005942512,-0.005500353,0.0053039514,-0.0044199787,0.011566457,-0.0028969639,-0.008649004,-0.006448854
0.0055809594,0.012019402,0.0114266705,0.0130774705,0.010013478,0.008684669,0.009754407,0.008678829,0.008868949,0.0040279627,0.015502127,0.0078027593,0.018842971,0.013067539,0.011779851,0.006934432,0.007518984,0.009750228,0.0073520998,0.017740265,0.009342419,0.009332615,0.008411167,0.0035147914,0.011855735,0.012541797,0.0055695097,0.016278418,0.0060671926,0.00083715067,-0.0010870835,0.02906594,-0.0018259588,-0.005647137,0.0040521547,0.014636002,0.0101215225,0.004554322,0.012636586,0.0039519058,0.004523682,0.014077986,0.008181692,0.016265374,-0.012402608,0.012890981,-0.003609115,0.009140476,0.013058187,0.010279267,0.03436275,-0.004059476
0.020509023,-0.0049946844,-0.010547566,-0.00039057547,-0.0019209053,-0.0011275267,0.014093283,0.012556445,0.01122635,0.019808972,-0.020104617,-0.0039172284,-0.0039883773,-0.004953488,0.00069456967,-0.0017922742,0.010401042,-0.007993818,0.01162446,-0.018185638,0.0031757045,-0.0034034154,-0.008528747,0.0057317507,-0.0064371615,-0.005112953,0.002507672,0.005612717,-0.0012055379,0.0012612048,-0.00046839417,-0.0065912674,0.018580766,0.014011498,-0.004616521,-0.006166297,0.006053458,-0.0006157548,-0.0043580304,-0.0018831753,0.007958808,0.005326933,0.0016449472,0.017425187,0.00015906224,-0.0020219246,0.008431539,0.013199974,0.0031356972,-0.0007610994,-0.02372429,-0.007011465
-0.01990257,-0.012363795,-0.011906261,-0.0029123023,-0.0059383386,-0.023223136,-0.0061465497,0.00371071,0.006542941,-0.008128707,0.0010326443,-0.023078995,-0.012381508,-0.01368987,-0.03616355,-0.014966557,-4.9913968e-05,-0.009063773,-0.021453703,-0.0112452125,-0.010016406,-0.014354661,-0.019104946,-0.011636538,-0.012916654,-0.015169902,-0.00967697,-0.012458873,-0.02685592,-0.00762146,-0.0023175057,-0.010327584,-0.005881701,-0.017617838,-0.0012747004,-0.009748301,0.0008981983,-0.015204307,0.002041125,-0.016637359,-0.009598908,-0.015221162,-0.011764593,0.008735957,-0.015176158,-0.02878086,-0.013651048,-0.0059760637,-0.015247798,-0.017867522,-0.022709679,-0.007155915
0.021310119,0.021397984,0.01560831,0.01880499,0.012982055,0.01766337,0.03382833,0.040247235,0.036753792,0.03641288,0.016642885,0.02313526,0.007938822,0.032605827,0.022059552,0.025384359,0.015850494,0.018441785,0.03224856,0.026115974,0.014038549,0.020114012,0.03078792,0.0149527155,0.017770872,-0.0011954865,0.027404862,0.010394649,0.012491336,0.024278598,0.020230623,0.025010211,0.023563093,0.020312296,0.016953228,0.022544766,0.009073863,0.021870248,0.010055744,0.017911779,0.0177106,0.026099369,0.021011706,0.03106518,0.0119896885,0.021347059,0.024575213,0.015899453,0.022517754,0.0300267,0.0058566793,0.02302642
-0.023357578,-0.038556162,-0.042035982,-0.02603365,-0.03620529,-0.028325848,-0.036845766,-0.03944039,-0.021777492,-0.032359175,-0.028767604,-0.04381448,-0.04094441,-0.042092357,-0.046365947,-0.026549904,-0.016806059,-0.02665724,-0.039545413,-0.040940955,-0.037530392,-0.033053223,-0.04278704,-0.029379796,-0.031391565,-0.037421204,-0.030159593,-0.037441716,-0.059445288,-0.031182636,-0.027147843,-0.03586875,-0.015102915,-0.028661389,-0.032620512,-0.04315471,-0.028863532,-0.038012337,-0.04409796,-0.02616665,-0.029372843,-0.022799404,-0.048467677,-0.029749284,-0.014859918,-0.027898967,-0.03415703,-0.056458555,-0.03244485,-0.019622935,-0.021164047,-0.028237162
0.007647923,0.021446887,0.012226846,0.008695146,0.012720707,0.0049606585,0.012829484,0.0065181754,0.014229045,0.002971318,0.019947167,0.012189668,0.035293262,0.017766144,0.023331108,0.009404778,0.012504688,-0.008349518,0.018521614,0.020929663,0.011128304,0.020734549,0.012186421,0.012570735,0.017473916,0.023908284,0.0030586391,0.009173006,0.0031430747,0.00067912374,0.020538513,0.028043378,0.015128989,0.011295928,0.01575592,0.021857673,0.0008693553,0.013283404,0.006806067,0.011847112,0.0054429723,0.0067124804,0.019315459,0.01075298,0.021028405,0.0057308627,0.015806,0.0018075114,0.0025270444,0.0070902137,0.025591936,-0.0022332813
-0.021064352,-0.013463227,-0.010239046,-0.011767499,-0.00936581,-0.010941574,-0.012075397,-0.0078050196,-0.0074038124,-0.010094796,-0.0061114165,-0.012750701,-9.8123484e-05,-0.013009214,-0.015142938,-0.0051280567,-0.0063103405,-0.0062266495,-0.01711521,-0.019525861,-0.0016186236,-0.012302106,-0.011302165,-0.014022542,-0.010123054,0.013820785,-0.0024526562,-0.0034413831,-0.010609287,-0.02314806,-0.008234915,-0.011590405,-0.017297935,-0.01208171,-0.015072977,-0.01508558,-0.012494996,-0.013524549,-0.007292714,-0.010813253,-0.012031967,-0.01971686,-0.01681559,-0.0078088357,-0.016645655,-0.013781774,-0.00997261,-0.0040990775,-0.015561957,0.006593073,0.009796804,-0.0016632348
0.013131717,0.032540493,0.027876006,0.046350818,0.03721666,0.0189546,0.033619385,0.03214383,0.027703803,0.0061892234,0.038385782,0.0269204,0.032062657,0.03351573,0.012996654,0.031965714,0.03539885,0.0113673685,0.031645764,0.03170067,0.039853055,0.033796325,0.029366553,0.042259824,0.015547366,0.054909986,0.011509428,0.042164143,0.061251596,0.027901813,0.038957912,0.028241381,0.037938163,0.02087428,0.03537283,0.031484332,0.04100654,0.028532801,0.03596131,0.017274057,0.022583267,0.029119536,0.031009445,0.038445327,0.011777999,0.017253112,0.018275395,0.043615844,0.004548645,0.03050106,0.061745085,0.027730133
-0.011974364,-0.021525389,-0.015547525,-0.012657743,-0.017036246,-0.011525906,-0.023705704,-0.018314235,-0.02653534,-0.004587569,-0.017252414,-0.01650107,-0.018810142,-0.023749087,0.00026082114,-0.011039894,-0.019684995,-0.0038164798,-0.024800425,-0.017627858,-0.015954267,-0.02415676,-0.012286231,-0.016411476,-0.013718515,-0.018347284,-0.004439026,-0.013598372,-0.026760545,-0.013688323,-0.030933805,-0.029527908,-0.022069145,-0.023382427,-0.024046328,-0.018868444,-0.014837367,-0.020171901,-0.01848549,-0.013240465,-0.015075676,-0.019230861,-0.018793248,-0.026795436,-0.02228702,-0.02239231,-0.024105981,-0.028509319,-0.011359185,-0.011020407,-0.033722345,-0.0105720265
-0.018567568,-0.046177503,-0.055811226,-0.03528124,-0.040513564,-0.036975417,-0.028216744,-0.025799388,-0.029919418,-0.036005665,-0.031442422,-0.038530722,-0.04120412,-0.050585084,-0.050700933,-0.049405277,-0.021527266,-0.023366371,-0.03306234,-0.04294054,-0.03192405,-0.041046,-0.057297442,-0.035529055,-0.045034077,-0.04893658,-0.031846914,-0.03519201,-0.039407734,-0.013280681,-0.024249904,-0.0639494,-0.019930387,-0.033563457,-0.029419295,-0.049981277,-0.03222747,-0.035052914,-0.04600291,-0.038033076,-0.030381272,-0.02082686,-0.041764896,-0.024261614,-0.033569016,-0.040090833,-0.032279566,-0.015629794,-0.022915145,-0.04565285,-0.01501926,-0.033653695
-0.014150934,-0.0014289669,-0.0028061897,0.0081304675,0.0007400737,-0.009174758,-0.0036285182,0.0044781817,0.00070843624,-0.012424423,-0.0021716096,0.0013680751,-0.0013157205,0.0078439815,0.003739488,-0.0051493538,0.0067437356,-0.0028415592,-0.008213627,-0.0030709782,0.0030660897,-0.010150763,-0.013232164,0.0011740497,-0.0034894103,-0.0032574134,-0.0025320663,-0.0018585688,0.012607888,0.0048832535,-0.008462935,0.014551604,-0.0074218926,-0.0036503703,-0.005322914,0.006704283,-0.00016288443,-0.0015078835,0.004166015,-0.006856319,-0.004361605,-0.0014572004,0.008828131,-0.005985425,-0.009821754,-0.0025980752,-0.006980671,-0.00075479253,-0.010800742,-0.0026066361,-0.013319091,0.01310991
-0.007201821,-0.000565478,0.0053630015,0.022614213,-0.0018735974,-0.003581195,-0.0032669087,0.0019401852,-0.0004644179,4.5078905e-05,-0.009772951,-0.009515239,-0.013890021,0.006058912,-0.007059827,0.0065230886,0.0015165732,0.0043226634,-0.007479547,-0.008747602,-0.0018117086,0.00013951724,0.005430388,-0.0043241903,-0.0019515253,0.0078575,-0.004296525,-0.001478724,0.013783043,-0.007952807,-0.0035475385,-0.0050434982,-0.020654045,-0.002815958,-0.0071015027,-0.0010248538,-0.00827824,-0.0077774865,0.010737855,-0.0005297338,0.0013825916,-0.0031730193,-0.008152451,-0.0018936405,0.004475742,-0.011008544,-0.004317337,-0.0052696387,0.0017210591,-0.007042016,0.001824257,-0.01492741
-0.016111083,-0.008556492,-0.01565798,-0.011491546,-0.0017243354,-0.012355016,-0.008357774,-0.013318494,0.0039731455,-0.022430273,0.006554821,-0.00840877,0.014369803,-0.010599579,0.0011710876,-0.01565158,-0.010871695,-0.030352687,-0.005228225,0.0018962105,-0.011035929,-0.010250578,-0.03192112,-0.0016012398,-0.011956753,-0.009313224,-0.02074429,-0.0075047584,-0.009490538,-0.008341395,-0.008199711,-0.00011512024,0.0058410466,0.0011163905,-0.012421381,-0.0068863695,8.154715e-05,-0.005578156,-0.0046550236,-0.012027642,-0.010389788,-0.009191041,-0.0061303684,-0.006181572,-0.007074309,-0.00033429032,-0.0057071904,-0.004295212,-0.014169705,0.0053979675,0.014610454,-0.010309367
0.0036363725,-0.00090428075,0.0061744894,0.0068392134,0.004225551,0.0025633832,0.0055814814,0.0044375313,0.008877023,-0.00578955,0.01575068,-0.002795962,-0.0035807297,0.0048863366,0.009526088,0.0046864827,0.0003887502,-0.00491136,0.005924423,-0.002854042,0.001984574,-0.003837698,0.007925613,0.0044893166,-0.0075945402,0.0044811964,0.006799822,0.0017898813,0.017541211,-0.005345813,-0.0036859077,0.005033006,-0.011641585,-0.009823411,-0.00739171,0.0021114994,-0.0025732343,-0.0047490043,0.0065522776,5.546364e-05,-0.0031015933,0.0008184002,-0.0028344768,0.0070864996,-0.0003792275,0.010462956,-0.016663328,0.006727243,0.0018727446,0.004351477,0.019571366,-9.121984e-05
-0.008922592,-0.015458538,-0.02010053,-0.025475768,-0.016081853,-0.030260472,-0.017021865,-0.025070837,-0.0027442111,-0.014975257,-0.0057293824,-0.01115995,-0.008983379,-0.0019307672,-0.0075128633,-0.01720526,-0.015338516,-0.022195825,-0.01700457,-0.0019430792,-0.030727334,-0.015488035,-0.009937939,-0.017877245,-0.011072803,-0.029606637,-0.02937452,-0.024310822,-0.040395815,-0.014320414,-0.013259274,-0.013100383,0.0021551724,-0.008073694,-0.0097024795,-0.016228799,-0.012078558,-0.0098502515,-0.023259865,-0.022978092,-0.0163586,-0.019988663,-0.029483164,-0.008554524,-0.01993973,-0.014489881,-0.0070412694,-0.0039416095,-0.017150503,-0.0044340957,-0.047149386,-0.046041485
0.009830778,0.014317511,0.025893882,0.006390712,0.020858623,0.017790472,0.014946527,0.02016138,0.032909498,0.021135977,0.025791666,0.02034414,0.02196788,0.017309032,0.0048077283,0.017465169,0.016915709,0.027660677,0.013575184,0.005559521,0.022919903,0.014778764,0.015328198,0.013866197,0.019986335,0.029530253,0.009809837,0.022101615,0.029604865,0.027359279,0.016861469,0.010553869,0.017125163,0.008441095,0.022246914,0.013941061,0.017070943,0.015791168,0.030078353,0.018799115,0.017143797,0.009624258,0.013393093,0.010410412,0.02559633,0.010656538,0.016406825,0.01520778,0.013887637,0.023233289,0.04448226,0.015651984
-0.0084376,0.046061803,0.034016844,0.03375116,0.04180177,0.02721281,0.032199107,0.051014427,0.04172864,0.04296285,0.038850535,0.03386488,0.05355399,0.056476492,0.05572555,0.030250002,0.036638748,0.024250524,0.03077334,0.03755406,0.043543022,0.03809714,0.018962244,0.05006365,0.029286828,0.033673465,0.03285478,0.04845165,0.050233122,0.021457318,0.028675076,0.046633027,0.020955412,0.025567224,0.03272064,0.053152643,0.030996064,0.031212362,0.041088752,0.032016546,0.024450181,0.02440847,0.058177955,0.015264925,0.03740721,0.0410154,0.026588796,0.03446754,0.022719182,0.02664836,0.01457775,0.038391043
