time,percept,focuspresent,focuspast,compare,conj,shehe,adverb,social,certain,netspeak,sexual,affiliation,see,filler,nonflu,relig,space,quant,interrog,money,anger,article,swear,cogproc,male,reward,leisure,health,motion,cause,discrep,achiev,anx,relativ,informal,ppron,they,power,negemo,work,friend,tentat,posemo,differ,verb,risk,assent,function,bio,ingest,death,pronoun,feel,number,auxverb,family,prep,drives,focusfuture,affect,body,hear,adj,you,ipron,insight,i,female,negate,home,we,sad
0.0111792255,-0.00083172414,-0.019338025,0.0045446474,-0.035041556,-0.013371959,0.013683997,-0.0041209897,-0.0077734245,-0.013743758,-0.014886139,0.020658914,-0.0104285525,0.004591428,-0.024503935,-0.046385925,-0.03236241,-0.025820512,-0.027470307,-0.03556499,-0.056590755,-0.0030746276,-0.03570143,-0.009332417,-0.017100288,-0.001834587,-0.029919513,-0.0007375654,0.009388123,0.0011647741,-0.023160772,-0.01329996,-0.029210152,0.027195944,-0.0069695213,-0.017653849,-0.018250978,-0.034279555,-0.026253784,-0.0015215067,-0.02970592,-0.00079666777,-0.008880792,-0.02737199,-0.021042256,-0.01188582,0.0034356825,-0.017294811,-0.019926287,0.0025495442,-0.0069943895,0.0104649,-0.024414435,-0.003029831,-0.030128997,-0.03609555,0.00592645,-0.022329733,-0.020066613,-0.00073583017,-0.013680268,0.0019541958,-0.020878475,-0.010943033,-0.029881993,-0.037555907,-0.024431095,-0.030177474,0.019144123,-0.0067674643,0.0046764603,0.0015481948,-0.013045395
0.01575074,-0.0070190025,0.008226607,0.0061508543,0.017781852,0.017775415,0.06679081,0.013651582,0.004292384,0.02685778,0.010906623,0.030007267,-0.0029324414,-0.022643656,0.03437885,0.019132856,-0.025524953,-0.012875535,0.014587828,-0.030034019,-0.024124015,0.03083236,0.0077286707,0.03069299,0.0023800759,0.0409259,0.0056093778,-0.020920793,0.018000275,0.01888589,-0.010230445,0.02998451,0.017008968,0.021340426,0.004564658,0.020801535,0.025096342,0.015921583,0.012838574,0.029343398,-0.023432687,0.02472018,-0.01604124,0.00032656104,0.025378415,0.012147595,0.044177905,0.0128977895,0.018167175,0.011386652,-0.005319357,0.03341686,0.015326903,-0.0033092804,0.044086806,0.014480779,0.016122932,0.019932935,0.011770777,0.015726935,0.014824022,0.014970036,0.022486672,0.0035993718,0.029069453,-0.0018670035,-0.010384475,0.0054787276,0.010871395,0.025775451,-0.020963455,-0.010156811,0.042033013
0.0009012414,0.01156504,0.014228053,0.03253723,0.023476768,0.0057466286,0.014938657,0.008810485,0.0055239717,0.00798651,0.007824963,0.02910737,0.0072352905,0.022586059,-0.0067916736,0.015762271,-0.0051920176,0.028421916,0.02769696,-0.0010982971,0.02382879,0.034832995,-0.010391643,0.0221466,0.017347766,0.0059194122,0.033228688,-0.0025136787,0.005707581,0.012138837,0.00034440795,0.015500972,0.025022743,0.017268889,0.015512065,0.014025927,0.008394502,0.01787907,0.014543931,0.016442245,0.015216705,-0.005707462,0.030670272,0.013939218,0.021960767,0.020133572,0.01317903,0.008018211,0.016091205,0.0071469424,-0.003955987,-0.006723094,0.010812808,0.016955629,0.043368198,0.0170051,0.0031991487,0.02821244,0.015062448,0.023327904,0.015295948,0.01138966,0.0020603612,0.017180797,-0.008872805,0.013666779,0.01887384,0.009517706,0.0065563326,0.009899314,-0.008501149,0.035391096,-0.005939377
0.028439155,0.027336301,0.020158196,0.028618764,0.034493353,0.007876714,0.022244154,0.014983302,0.014789486,0.008473662,0.0016734268,0.022980502,0.017143985,0.033564832,-0.003250192,-0.026931955,-0.0055478946,0.013259865,0.020898852,-0.011367615,-0.0072652414,0.0007456072,-0.03130505,0.015984157,0.02008596,0.014296274,0.012842471,-0.0047117723,-0.0020115583,0.014452258,0.010576461,0.018874442,0.00681423,-0.0056134085,0.016792625,0.0058477274,0.001338806,-0.01827364,-0.0064173825,0.0010434492,-0.0107661085,0.027833706,0.019833984,0.016163465,0.038685273,0.0203501,0.0040139114,0.026164917,0.01202454,0.0037085172,0.0062784366,-0.007738791,0.0001241428,0.02949439,0.023110105,0.016115146,0.031399406,0.020913452,0.0034485923,0.016268974,0.008108279,-0.0024938346,0.02431346,0.020073013,0.004294689,-0.0020563079,0.024424076,-4.9593247e-05,0.030887334,0.021434112,0.014488037,-0.021904074,-0.003612449
-0.02035471,-0.0026259853,-0.0110898195,-0.0026885327,-0.017796539,-0.010297173,-0.016084779,-0.0069085644,-0.011099466,-0.008548079,-0.0065023405,-0.03814252,-0.01539741,0.0031390206,-0.022281496,-0.030642921,0.0036036493,-0.0104084015,0.0016196045,-0.014104771,-0.01791506,0.020296277,0.026355118,0.0048125773,-0.011347569,-0.014987973,-0.0063244235,0.0049925162,-0.018083548,-0.012577874,-0.0072338786,-0.031190204,-0.012213316,-0.004302456,-0.01344145,-0.009767921,-0.007588088,0.0045910412,-0.0021163414,0.003118841,-0.01991439,-0.0074894107,-0.0083434135,-0.0026993705,-0.008562511,-0.008587735,-0.01783411,0.008012838,-0.005976807,-0.00889807,0.0141576985,-0.006438812,-0.0074604754,-0.019484518,0.0069741933,-0.015823299,-0.0012529588,-0.00080879935,-0.008547197,-0.008990179,0.00012017923,-0.01813148,0.017667811,-0.014461983,-0.0022896263,-0.007621113,-0.009243381,-0.020899171,-0.028576737,-0.019438135,-0.00043149345,0.00877877,0.0010745265
0.00041973748,-0.0062231985,0.0036567373,-0.023235958,0.01210851,0.007994174,-0.001223614,-0.0054508243,0.019363135,-0.005095814,-0.0034870864,0.027010232,0.01849066,-0.023245752,-0.0047404566,-0.011624897,0.0057709315,0.00736579,0.003660302,0.018895853,-0.026141401,0.010754838,0.02063657,0.024984524,0.0023149236,0.026757436,-0.011366652,0.014619028,0.015008285,0.0022033856,0.0079631265,-0.026686415,0.011509076,-0.009403239,0.004513515,0.003999376,-0.001502361,-0.005459111,0.007700266,0.009835752,0.019914882,0.00948343,0.005151329,-0.0042963126,0.024404457,-0.0050588893,3.0796065e-05,-0.037272558,0.004822447,0.010888208,0.00967475,0.010974924,0.004776572,-0.0008667851,-0.019089228,-0.017034074,0.05602974,0.02479213,0.007917989,-0.01907242,0.002695661,0.011765238,-0.0018375937,0.011769728,-5.6481706e-05,0.015779173,0.0003512032,-0.0085962275,0.029268263,-0.008203323,0.02009125,0.013729522,0.017351622
0.020207928,0.012092001,0.023573287,0.024666954,0.017621912,0.041252274,0.042862553,0.04779494,0.013174579,0.025806352,0.011048911,0.020065347,0.01097341,0.0033915574,0.03491391,0.011748315,-0.017801438,0.039338622,0.02572298,0.033657283,0.034123957,0.01203871,0.022938747,0.026195148,0.031347208,-0.0071978616,0.035825726,0.029951274,0.018502861,0.018965527,0.028931035,0.01168494,0.03927592,0.0072641107,0.027486369,0.013705779,0.028444802,0.040112462,0.019514205,0.008126156,0.047579985,0.003192143,0.04066318,0.016627524,0.040905382,0.025770634,0.019466104,0.022856181,0.031497993,0.014859979,0.009570363,-0.039274234,0.032237325,0.017077245,0.026913218,0.014966906,-0.011336659,0.03144958,0.02186533,0.034105983,0.012126889,0.016037317,0.022037921,0.01814483,0.015871054,0.038609397,0.03321327,0.030864775,0.010700288,-0.0024699252,0.036286853,0.021582026,-0.015325265
0.00558217,-0.020988144,-0.004261391,-0.012661844,-0.023683587,0.012768674,-0.022011593,0.008731647,-0.005043929,-0.018496204,0.002290437,-0.0146645475,0.0016001636,-0.026637796,0.024546366,0.0055508683,-0.040886026,-0.034662846,-0.014184255,-0.0011282027,-0.011069018,-0.013994866,-0.02773,-0.0010991191,-0.014556852,-0.006297835,0.0015873652,-0.018247483,-0.015240241,-0.029958759,-0.009656151,-0.0044694003,-0.004762244,-0.02173145,-0.020919807,0.0056122113,0.0073147337,0.033926405,-0.025288256,-0.012422025,-0.023413032,-0.015260042,-0.012983158,-0.0031004902,-0.002963672,-0.012625546,-0.005587379,0.0029084082,0.00038152057,-0.01953137,-0.031109063,-0.0052096164,0.0023954818,-0.039810468,-0.03214151,0.004957001,0.0052528284,-0.006064801,-0.013379341,0.00889883,-0.008134088,-0.016286094,0.00021839452,-0.024383547,0.006911434,-0.007183875,-0.022603609,0.0015042077,0.0033411963,-0.019071931,-0.027060376,0.04696513,-0.012601396
0.021419741,0.030411432,0.024221886,0.024688434,0.02429898,0.041481826,0.056912806,0.031280905,0.028825255,0.010963366,0.03275405,0.036128093,0.029224763,0.037069093,0.047074825,0.04416246,0.008611423,0.015531857,0.034626912,0.027508479,0.05896102,0.017226487,-0.00074966496,0.052551486,0.02196459,0.016981684,0.026212515,0.02386072,0.014065891,0.023025725,0.014875043,0.02313751,0.011193397,0.04621009,0.018916205,0.036748614,0.034964416,-0.008498573,0.014801563,0.026677253,0.018477293,0.042061936,0.03351579,0.02583927,0.038636144,0.023813017,0.031629246,0.020646593,0.029907411,0.03318016,0.037410516,0.023942413,0.033753328,0.019509487,0.03024204,0.030765686,0.032783877,0.02565285,0.02016314,0.038306374,0.025915783,0.038240068,0.021206336,0.024495492,0.026939277,0.030593906,0.018371148,0.043740958,0.06420346,0.024482453,0.028763672,0.045747176,0.026717188
-0.024646277,-0.048620064,-0.04198812,-0.045860786,-0.0049874634,-0.008849114,-0.0083986735,-0.007364388,-0.032423876,-0.019931333,-0.02411556,-0.023975844,-0.03497525,-0.047877733,-0.01421083,-0.0017675436,-0.05582617,-0.017477857,-0.027963107,0.012761898,-0.022059944,-0.037297532,-0.057131995,-0.026099822,-0.02265131,-0.034085874,-0.040935285,-0.032035265,-0.05070419,-0.034407806,-0.03121223,-0.022221126,-0.039343882,-0.044585478,-0.02524536,-0.021284146,-0.017627195,0.0013056091,-0.030522514,-0.042372867,-0.015066015,-0.024284482,-0.016792525,-0.032618057,-0.007644364,-0.04327598,-0.04962728,0.0014683454,-0.016274016,-0.044280052,-0.040037632,-0.067303315,-0.014090444,-0.041632272,-0.024292348,-0.019203478,-0.03231345,-0.024509327,-0.03479337,-0.018159676,-0.037726548,-0.046941034,-0.062469196,-0.019630056,-0.022502607,-0.0073863654,-0.030040953,-0.022468533,-0.04011392,-0.014879806,-0.039627563,-0.029627344,-0.059794206
0.041469216,0.03431427,0.04226447,0.050361894,0.020684576,0.035714902,0.055444438,0.03699761,0.045418542,0.03245739,0.041475654,0.05044967,0.047123592,0.04092793,0.046108123,0.04988846,0.019866245,0.03774925,0.035763014,0.036830615,0.03130913,0.06294001,0.013568876,0.062811956,0.038198493,0.033909526,0.039629016,0.021640774,0.049636863,0.034474358,0.048574828,0.018036533,0.046055444,0.046317503,0.03759734,0.04490982,0.03957756,-0.0018644436,0.05037444,0.048840255,0.06267916,0.06167644,0.035411045,0.039554916,0.032810032,0.04454633,0.047082927,0.043870673,0.03193101,0.04210156,0.020489043,0.02752534,0.033818085,0.028967619,0.038489208,0.026326042,0.036123637,0.028773855,0.047629837,0.037321102,0.043931834,0.04823816,0.04112026,0.034010477,0.04370796,0.02332722,0.044594456,0.03881297,0.056896433,0.03981678,0.05098293,0.04422662,0.042342182
-0.042946324,-0.0048963563,-0.004366256,-0.013853493,-0.0035530222,-0.008524611,0.022044534,-0.014092446,-0.0024065594,0.008060312,0.00391188,-0.025641907,-0.03372708,-0.016599664,0.033474274,0.026734833,-0.012549583,-0.021110643,-0.013188503,-0.010277543,-0.01706909,-0.0046419646,0.009920772,-0.011287909,-0.0044370485,-0.017284252,0.011932802,-0.014094885,0.007586568,-0.01630905,-0.010966538,-0.0062017646,0.008109386,0.010436651,-0.024803534,0.0062367492,0.0068704174,-0.044696756,-0.014059109,-0.0006905235,-0.03418541,-0.027222026,-0.0112537965,9.089936e-05,0.003870751,-0.008046772,-0.018394938,0.031562172,-0.006160782,0.00049438485,0.009521158,0.0012492909,0.006187158,0.0058892574,-0.03487292,-0.003064545,-0.012919148,-0.017603964,-0.015142207,-0.034078397,-1.6461356e-06,-0.0024971853,0.0019183435,-0.0002894109,0.016247142,0.006544869,-0.007231974,0.02917018,0.026807675,0.011374151,-0.02705951,-0.043483518,0.014354666
-0.024696829,-0.006551928,-0.03619208,-0.028497249,-0.015134535,-0.009424461,0.022197483,-0.026455518,-0.024831098,-0.0369633,-0.0110235335,-0.046297852,-0.021682143,0.0073876115,-0.03662308,-0.002959398,0.0067000682,0.0013452413,-0.036829196,0.0055178492,-0.01022885,-0.04346113,0.0005951794,-0.04842802,-0.032854103,-0.021278732,-0.023912393,-0.00483515,-0.0035257936,-0.0016033698,-0.011972392,-0.06399212,-0.0192732,0.0066194595,-0.007481505,-0.02146025,-0.0019400859,-0.030709976,-0.006184396,-0.023176016,0.0020130905,-0.030563835,-0.036041487,-0.016759938,-0.045575056,-0.02826393,0.0017821769,-0.025526395,-0.016516576,-0.01882913,-0.027686672,0.018023679,-0.0047290507,-0.015915513,-0.03557087,-0.061242945,-0.039812326,0.0060314317,-0.011713172,-0.020554343,-0.01988813,-0.01338643,-0.011410027,-0.019789726,-0.015430322,-0.009856443,-0.022954606,-0.01488226,-0.052479293,-0.06290555,-0.023374965,0.053827185,-0.012205849
-0.013771046,-0.018963896,-0.007109419,0.000628396,-0.009252441,0.031744685,-0.0033849701,0.008923496,-0.011624882,-0.0073869065,-0.0033585422,-0.02808747,-0.0015945813,-0.013560875,-0.0132363755,-0.002316735,-0.02129652,-0.005471986,-0.006137898,0.008885035,-0.021600908,-0.007487888,-0.015347737,0.0071261963,0.0079492405,-0.014362889,-0.012998593,-0.041086692,-0.005154719,-0.025130613,-0.0032985434,0.022772497,-0.004322552,-0.016792538,-0.01302532,-0.0016921032,-0.007683463,-0.039232563,-0.01477438,-0.0067093703,-0.013147617,-0.008446701,0.0053266683,-0.009209205,-0.00019187812,-0.0035355827,-0.0064726877,-0.008120154,0.0029801242,-0.006165699,-0.0037985237,-0.015695551,-0.002499563,-0.02454334,-0.014970183,0.013704942,-0.014555286,-0.0014765247,-0.009879238,0.0123796,-0.008297618,-0.00080008904,-0.04719922,-0.014541005,0.007972141,0.0067302124,0.023590945,-0.007375931,-0.02620163,-0.003406521,-0.028649656,-0.029298821,0.0056849997
-0.029536273,-0.03794255,-0.037581746,-0.04146722,-0.030141968,-0.03494936,-0.02781112,-0.023581114,-0.03446749,-0.028522039,-0.036948536,-0.026839176,-0.032658603,-0.027988166,-0.034710392,-0.03667172,-0.031484574,-0.036649678,-0.03925546,-0.045562968,-0.04566648,-0.034342382,-0.032257166,-0.023909377,-0.03276385,-0.051526513,-0.03707668,-0.041772444,-0.024932751,-0.049876716,-0.034418292,-0.029297302,-0.0423069,-0.018340996,-0.038572457,-0.03425847,-0.028154036,-0.025259688,-0.046434678,-0.030967047,-0.040027063,-0.032106414,-0.030145584,-0.03264118,-0.03164022,-0.03910529,-0.01831106,-0.04950328,-0.03083864,-0.02942309,-0.033423528,-0.028302597,-0.038979053,-0.032113012,-0.0311106,-0.02632058,-0.04594494,-0.027655998,-0.038788382,-0.044088278,-0.031729054,-0.028806876,-0.0562138,-0.03051419,-0.03010402,-0.060021643,-0.037854396,-0.029468926,-0.0143104475,-0.023869872,-0.036982767,-0.023123523,-0.04868004
0.010544123,0.0133225145,0.011724498,0.012040034,0.012543341,0.014059679,0.019004317,0.0033019322,0.005852745,-0.001249345,-0.00088229304,0.009602531,0.0016585602,0.029953277,-0.011225441,-0.015279997,0.014496331,0.01195323,-0.0062007327,0.0098587265,-0.0035764684,0.007080657,0.038535614,0.003913465,0.013621261,0.010903888,0.008890731,0.0007407068,0.020595443,0.009182851,0.027626164,0.021610422,0.02597701,-0.017030394,0.011243374,-0.001124439,0.004314325,0.00016365359,0.014721626,-0.00056712684,0.01958601,-0.00031561306,0.01456525,0.00800268,0.0023581847,0.012689584,0.011759732,-0.01483996,0.007156763,0.019344544,0.029963156,0.01232218,0.0042382744,0.022435479,0.0027758114,0.004899794,0.0069965515,0.007331374,0.012906375,0.003335827,0.0035900327,0.01837694,-0.03745191,0.0024979466,0.020992592,0.0038424213,0.015180553,-0.018713966,0.018972315,0.04187294,0.02473708,-0.017002452,0.00097001466
-0.005036496,-0.003420936,-0.008776618,-0.010204015,-0.023809277,-0.013822608,-0.024047403,-0.0035112817,-0.008942291,0.0015856373,-0.015051439,-0.031858534,-0.013298742,0.02044053,0.01085839,-0.025952438,0.013033069,-0.006972497,0.0018644304,-0.009772204,-3.6177767e-05,-0.00078231527,0.008197689,-0.004934962,-0.0013870088,-0.019681383,-0.014095544,-0.0023959929,-0.0015302176,-0.008662412,-0.009383469,-0.013926299,-0.011004931,-0.010256957,-0.0066795545,-0.0118974345,-0.01937172,-0.009058607,-0.0072138724,-0.004429811,-0.0016600913,-0.016382681,-0.008930358,-0.024695035,0.008488888,-0.012582071,-0.0013970553,-0.037358463,-0.007518696,-0.014023263,-0.009644541,0.005468498,-0.012354535,-0.028583555,-0.046240307,-0.02042396,-0.0021794261,0.0025380077,-0.008669755,-0.040044684,-0.014567172,-0.01697528,0.0019243051,-0.0081755025,-0.037573602,0.0010287473,0.003838504,0.006142517,-0.0028188904,-0.007946494,-0.01654993,-0.02415349,-0.021683443
-0.0067195743,-0.00015479697,-0.0026202926,-0.008110787,-0.024066227,-0.007949569,-0.006557582,-0.010317781,-0.012450674,-0.0062829386,-0.008925385,-0.0059191193,-0.012914877,0.0027028963,0.010002379,0.007795718,0.008064634,-0.015813747,-0.025424631,-0.015910808,-0.0040940954,-0.012143066,-0.0014362434,4.1064723e-05,-0.0039781583,-0.0014202901,-0.011454769,-0.012221119,0.009388095,-0.0018772958,-0.003764201,0.0073924763,-0.006837032,-0.011348461,-0.008612469,-0.009210169,-0.020866107,-0.0015294477,-0.011500389,-0.0055261715,-0.008054163,-0.019032624,0.003769926,-0.01693375,0.004383032,-0.0065833773,0.009825999,-0.036565132,-0.016064508,0.009336717,0.007053092,-0.010919031,-0.019453175,0.0029700238,-0.023755273,-0.011752402,0.0040236684,-0.022464657,-0.008630429,0.004077529,-0.011422137,0.023891028,-0.00966352,-0.009860638,-0.049038477,-0.017007887,-0.014427136,-0.009853142,-0.006538871,-0.006817747,-0.00070064334,-0.008159853,-0.013899495
0.0036426857,0.018531298,0.0151079,0.012734407,0.022633983,0.0280907,0.008768647,0.024573708,0.006320625,0.019521207,0.003698824,0.024763918,0.00090110477,-0.0031742663,0.054133363,0.030426323,0.022783369,0.01328233,0.009441902,0.034704976,0.035041004,0.014111282,0.027896056,0.0009782433,0.017476344,0.008881226,0.009598848,0.009093159,0.029528856,0.010285093,0.032884054,0.009742093,0.01778258,0.024941944,0.009988279,0.0069019226,0.0134072285,0.014216693,0.014193182,0.021953335,0.021880653,-0.0053992183,0.022909481,0.018935498,0.009134631,0.017074458,0.024216346,0.0196856,0.020807786,0.0154866325,0.005548856,-0.0017252966,0.020175703,0.03866772,0.015792163,0.015860498,0.0033253187,0.019715955,0.012745983,0.0156244375,0.020548677,0.0070482115,0.01895844,0.020000676,0.016434837,0.033181258,0.011548934,0.025137099,-0.0063777263,0.016836278,0.014403236,-0.014148354,0.033406336
0.01811494,-0.0116204545,0.007898703,0.009261492,-0.020086618,-0.020267384,-0.013667755,-0.024514355,-0.007887528,-0.02556919,-0.008084266,-0.015866153,-0.013187337,-0.000853865,0.02299098,-0.017888896,0.015352161,0.005003353,0.015708206,-0.0045819874,0.010702996,-0.011309565,0.0014034945,-0.017607037,-0.0131410295,-0.02804599,0.010309842,0.012582053,-0.006737659,0.027439415,0.007279386,-0.028563775,0.0077827736,-0.019259362,0.015994567,-0.009271598,-5.63663e-05,-0.027682343,-0.00762687,-0.022424066,0.019743174,-0.024468811,-0.011708845,-0.029096995,-0.025880728,0.0065975334,-0.025230533,0.011344802,-0.010445727,0.0007562737,0.005716431,0.008812766,-0.0017777322,-0.021371445,0.049496297,-0.019607564,-0.0133546665,-0.001599986,-0.006315445,-5.8181817e-05,-0.025771629,0.011017075,-0.002758256,-0.02601835,-0.002629419,-0.005246116,-0.0103470655,0.014934939,-0.007296825,0.004139875,0.031794954,0.029097907,-0.029833224
-0.021168824,-0.041725308,-0.017304447,-0.026133556,-0.030658467,-0.018587017,-0.017087637,-0.017917888,-0.024765156,-0.040393148,-0.023112645,-0.046900313,-0.022223825,-0.04095178,-0.030798625,-0.01575937,0.008144415,-0.01650731,-0.03353162,-0.0039295345,0.023097431,0.0060855867,-0.029236635,-0.04402624,-0.028494172,-0.02718718,0.018701905,-0.01041648,-0.03638047,-0.019332215,-0.006217624,-0.038299635,0.010745131,-0.025264224,-0.017970476,-0.024519246,-0.019982396,-0.026031056,0.007420131,-0.0048871366,0.010662835,-0.02268314,-0.037885398,-0.0019156646,-0.037028555,-0.018417647,0.006892592,-0.009862394,-0.021828655,-0.04678319,-0.031588003,-0.0049010334,-0.02298227,-0.03193855,-0.03755201,-0.041038223,-0.020633752,-0.0069655194,0.002268873,-0.00900291,-0.0034774847,-0.07121144,-0.057858426,-0.023662204,-0.016568085,-0.029676905,-0.026169842,-0.01765986,-0.019573525,-0.03954972,-0.014688181,-0.03423519,-0.0064224782
0.0069743274,0.02088669,0.008377491,0.012111397,0.015075962,0.036956344,0.030222239,0.025997136,0.014481415,0.014590565,0.01406359,0.016485307,0.011637538,0.023394756,0.022946313,0.0111832535,0.020348953,0.018520746,0.024723029,0.0235535,-0.0029553527,0.015685506,0.0040337145,0.01733013,0.012047064,0.032912496,0.006131471,0.010669646,0.011928308,0.011139976,0.016357688,0.007878228,-0.0047899005,0.033793215,0.013215649,0.017909786,0.024298424,0.028209826,0.012388934,0.017795553,0.0044825147,0.011383891,0.009958688,0.010752166,0.011813534,0.009740859,0.0022194234,0.015433065,0.022873638,0.012726915,0.007551907,0.028554305,0.022134854,0.024955727,0.030755714,0.012338656,-0.0008528002,0.02854638,0.008808492,0.0047071967,0.014914363,0.012618739,0.011602844,0.0152131645,0.019448796,0.01837965,0.01066251,0.032089688,-0.0077943,0.019756794,-0.006946767,0.006318606,0.014170554
-0.016406117,-0.037221715,-0.018323379,-0.002693756,-0.0055764285,-0.016383663,-0.0486612,-0.009861707,-0.03795663,-0.02101603,-0.017874038,-0.050846115,-0.049067646,-0.042799685,-0.014392685,-0.03735392,-0.021836687,-0.01946465,-0.029339947,-0.020513935,-0.0039034097,-0.017254809,-0.060233735,-0.026386973,-0.014121217,-0.05058564,-0.02953105,-0.054715753,-0.018839085,-0.02444234,-0.0074949744,-0.01878225,-0.025895366,2.489539e-05,-0.021180658,-0.021073295,-0.020199526,-0.031482976,-0.014727497,-0.013673757,-0.014112376,-0.035982564,-0.006164783,-0.023846513,-0.026008546,-0.011956169,-0.009481561,-0.012681328,-0.01884135,-0.03619202,-0.040150654,-0.03438299,-0.024475064,-0.028869806,-0.016104665,0.0015408657,-0.056916177,-0.027153783,-0.022987602,-0.010011824,-0.018840853,-0.040977463,-0.046256162,-0.014904761,-0.0021403707,-0.0315709,-0.010031459,-0.0062088813,-0.067760155,-0.025488513,-0.015697809,-0.040891353,-0.022915857
0.00955269,0.0043756827,-0.0037352815,0.02136462,0.009650728,-0.0052796523,-0.038822,-0.012545578,-0.008933673,-0.009933957,-0.009973151,-0.0064830612,0.007800524,0.02716573,-0.0012200461,-0.037380565,-0.0071328487,-0.0044355527,0.0118208295,-0.006746098,-0.00501077,-0.008033298,-0.018983627,-0.017503694,-0.008471441,-0.048230212,-0.010610938,-0.004454682,-0.0008392232,-0.0025958067,0.0050669713,-0.00888514,-0.009301259,-0.039701223,0.00021087032,-0.01789578,-0.021407701,-0.04956917,-0.008832053,-0.015198853,-0.013492076,0.010919326,-0.006605158,0.0017720596,0.0017430303,0.0022706168,-0.011380613,-0.019618683,-0.007473004,-0.009435124,-0.020412171,0.007945475,-0.028295556,0.007559401,0.021837674,0.01488021,-0.044276476,0.008164427,-0.005354379,-0.02266853,-0.0068800463,-0.01454212,-0.011384018,0.0030586182,-0.016653288,-0.042816382,-0.021026418,0.005888239,-0.022204844,0.005913075,-0.015360716,-0.034087297,-0.021144155
0.02915252,0.00018862722,0.018485714,0.027446391,0.014065255,0.056507546,0.02565723,0.059380084,0.030546663,0.036711182,0.026669579,0.018149521,0.03355464,-0.007918645,0.0522174,0.025201954,0.011639726,0.0055482932,0.045555655,0.029682107,0.015198463,0.058685824,0.023981094,0.049567,0.033599164,0.050049048,0.001020749,0.0013156333,0.017513894,0.017804991,0.050360896,0.014239266,0.009441589,0.029267298,0.015175852,0.03255099,0.020008208,-0.0029813345,0.036838472,0.04966401,0.018354991,0.042462673,0.034052297,0.023080923,0.07042734,0.01712256,0.06220427,0.03676243,0.030038683,0.016875966,0.011381813,0.044001102,0.02465893,0.0038410905,0.05207836,0.004819623,0.05769545,0.01953411,0.031162433,0.0038048362,0.03668728,0.017979186,-0.004514529,0.030971084,0.01620096,0.033840258,0.01469312,0.022994444,0.04556126,0.03934775,0.010128855,0.039092846,0.037448056
0.012012766,0.020898996,-0.0027807632,0.0032550194,0.024231557,-0.007474438,-0.016390948,-0.0022163743,0.00721154,-0.007299521,-0.0047886465,-0.028796239,-0.0034897248,0.0011903952,-0.026155528,0.010888742,0.0038495231,0.022752171,0.0050572734,0.0048242346,-0.01064919,0.007782537,0.021380464,-0.0149315335,-0.0037876333,0.00678151,0.0013313682,0.010355941,0.020710276,0.00030183903,-0.01172046,-0.0012519758,0.0069537763,0.026750462,0.013392704,-0.004946398,-0.010002555,-0.00336698,0.022357898,0.016547445,0.0048111104,0.008659834,0.0016256166,0.0038033298,-0.004927523,0.0011693754,0.03128422,-0.014553547,-0.0001917739,0.004848132,0.02336376,0.02198131,-0.0014151107,0.031951442,0.020244235,-0.009489133,0.0132308155,0.006384314,0.013158371,0.018673671,0.010088224,0.0037453463,0.03285366,0.016053522,-0.006431487,0.014785912,-0.0016739906,-0.022761172,0.02532727,-0.0070351437,0.014398645,0.012390345,0.027918873
-0.055933524,-0.052288465,-0.035929967,-0.051167186,-0.041773744,-0.013621005,-0.050560538,-0.035588432,-0.048512243,-0.028604677,-0.0361169,-0.05849665,-0.065392986,-0.0634797,-0.08564148,-0.013053488,-0.045535255,-0.055722114,-0.03069473,-0.02854627,-0.058330953,-0.05755435,-0.007416955,-0.044595912,-0.028402356,-0.058781438,-0.055781852,-0.06417206,-0.042240836,-0.05668021,-0.05682499,-0.0058291527,-0.0560513,-0.038193204,-0.05642843,-0.035206545,-0.024313422,-0.020289285,-0.05605942,-0.040880498,-0.058433823,-0.06841917,-0.031907994,-0.05360231,-0.011065812,-0.04311111,-0.035172082,-0.026562788,-0.029164819,-0.04945178,-0.06403067,-0.046364136,-0.025345137,-0.04983413,-0.04828257,0.0014368449,-0.04831998,-0.04074593,-0.055819303,-0.056801107,-0.047391064,-0.051269237,-0.031180328,-0.046799067,-0.030349966,-0.02665896,-0.020593299,0.00784537,-0.047519825,-0.049524967,-0.069336444,-0.033815984,-0.040423427
0.00064523483,0.0051681167,-1.7637612e-05,-0.01345019,0.014743277,-0.008073752,-0.0094981035,-0.014201829,-0.0009862871,0.008452999,-0.020636411,0.0033742709,0.009536627,-0.00414382,-0.05395356,-0.033107195,0.0219599,-0.006107286,0.02711929,0.010424989,0.016009068,-0.0029483794,0.02765978,-0.00649531,0.009559297,-9.530499e-05,0.01078454,0.019265458,0.007733532,-0.0027279428,0.00800974,0.010939318,0.00060142216,0.023125589,-0.00323795,-0.018388962,-0.0062844516,0.006333142,0.003902586,0.0035732898,0.0067831157,-0.0032639538,0.022413295,0.0012818166,0.010262394,8.671019e-05,0.0034348567,-0.020980714,0.0037129107,0.011338928,0.013753109,0.020205008,0.0019673286,0.004175833,0.039568912,0.003215164,-0.013391018,0.013042469,0.0055274675,0.020909155,0.0024370763,0.017114315,0.018148785,0.002809332,-0.016122594,0.018117499,0.00273088,-0.006260367,-0.013085567,0.030180976,0.0027610753,0.01552402,-0.0018487031
