reward,informal,sexual,focusfuture,family,differ,affiliation,time,ipron,function,bio,social,conj,they,death,focuspresent,assent,negemo,achiev,we,article,netspeak,i,affect,cause,friend,power,number,health,nonflu,discrep,auxverb,see,ppron,home,insight,prep,feel,tentat,posemo,motion,relig,ingest,percept,adverb,cogproc,certain,drives,filler,leisure,money,focuspast,swear,sad,negate,work,pronoun,adj,body,relativ,quant,compare,risk,interrog,hear,male,female,you,verb,shehe,anger,space,anx
-0.0057110805,0.0047248476,-0.0010282682,-0.00021337978,-0.0011705313,0.0013053692,0.0030037204,0.0016878203,0.007665948,0.0030805683,0.0035811588,0.0039864043,0.0038641982,-0.02617913,-0.0061372286,-0.00079106464,0.008580533,0.0048394683,-0.0029587676,0.0064602974,0.017645556,0.0054673767,0.0096765375,0.0055368515,-0.0056099994,-0.0015031925,0.0073906058,0.00831577,0.00090961525,0.016766433,-0.0071347286,0.0024673177,0.0027119727,0.0076093464,0.015829457,0.0077795153,0.0017926181,0.016444596,0.0039968085,0.006156015,-0.00020188322,0.028249606,0.00928025,0.008119943,-0.00043879118,0.0016648355,0.0019388878,0.0036241014,0.0019019871,0.0138165,0.0145938685,0.006456551,0.00522198,0.0036632924,0.009234505,-0.004023281,0.007966497,0.011021931,0.003443969,0.00510828,-0.010439422,0.0151518425,0.0008890949,0.009560899,0.00999085,-0.007743555,-0.0017148461,0.023645263,0.0044256817,-0.0006164729,0.0013480707,0.010701815,0.0043849805
0.019282706,0.022017928,0.046402477,0.016964464,0.041039266,0.021881007,0.04178558,0.020177787,0.010583796,0.02089251,0.025325555,0.036622338,0.008308853,0.021034447,0.032499865,0.026516631,0.024344986,0.021039527,0.014676852,0.036729693,0.0045697377,0.025963668,0.01234642,0.022772633,0.016977903,0.051164545,0.021693423,0.029883774,0.025454238,0.021408597,0.007163662,0.012518716,0.017851265,0.022758117,0.059179503,0.014731887,0.032803986,0.010401117,0.0058250846,0.02425734,0.029998554,0.03708162,0.01006378,0.025223989,0.010392183,0.014415278,0.015737055,0.02635082,0.027227636,0.031220837,0.016380373,0.0005528333,0.018881373,0.0184491,0.040859096,0.02347439,0.018667948,0.026203373,0.028445566,0.031069964,0.015735392,0.0366936,0.03531738,0.03095392,0.06560999,0.046372768,0.027719544,0.015870672,0.021844521,0.039966725,0.014692246,0.041928202,0.033230904
0.013270847,0.016788006,0.0042434223,-0.0056233676,0.01363569,0.011180034,0.019130899,-0.0017383139,0.014313816,0.003149219,0.0036799612,0.01619923,0.004492611,-0.005406737,-0.0031067093,0.0017429123,0.014047156,0.00794159,0.006802672,-0.044202723,0.0034339887,0.01653231,-0.008771132,0.010497635,0.013666176,0.02688328,0.0143460315,-0.026449457,0.003600708,0.014187237,-0.010894471,-0.013913959,-0.0013780352,-0.0035271053,0.034391627,0.006772314,0.01155479,-0.0021788469,-0.0030761042,0.012641417,-0.0016734793,0.0030310075,0.011173755,0.004072174,0.0030770383,0.005749006,0.0041067577,0.013849479,0.03078483,0.013652494,0.010290825,0.010174428,0.021046214,-0.0034429186,0.007929215,0.020791523,0.0023181983,0.0008168731,-0.006349427,8.633498e-05,-0.005812112,-0.008324497,0.012322544,0.014982221,0.018137002,0.0027413687,0.014546447,0.009111976,0.004376456,0.0054038675,0.012803838,0.0023997335,0.0009517031
0.01726219,0.015309787,0.015647646,0.015553602,0.030494045,0.025167555,0.018927015,0.015303752,0.024017531,0.01653273,0.01694141,0.0181501,0.012755141,0.008053892,0.025957298,0.016884623,0.026914647,0.02024468,0.018446479,-0.014607737,0.02420391,0.01171477,0.009813574,0.018905152,0.014492068,0.017735517,0.023042267,0.006007679,0.01255187,0.029907698,0.020423496,0.021365425,0.021828685,0.0073561096,0.024722036,0.019259468,0.016695037,0.0143083595,0.014958569,0.017296206,0.0151016135,0.025700044,0.01825149,0.01733918,0.015175111,0.01854938,0.018318059,0.020769402,0.012161387,0.011903141,0.020910224,0.01562525,0.011798823,0.02714047,0.028706724,0.020351198,0.0131164435,0.021315156,0.022308791,0.017215457,0.013935837,0.021846283,0.019645376,0.013050487,0.025076114,0.026254715,0.022163576,0.008488751,0.017238934,0.014035539,0.015386715,0.020585697,0.023615636
-0.024981217,-0.008063637,-0.0030305667,-0.039048865,0.0027015375,-0.015655184,-0.01734586,-0.019740505,-0.0043589356,-0.010713054,-0.0004758085,-0.007948606,-0.015030347,-0.001603503,-0.0034382998,-0.008986355,-0.014639714,-0.015785672,-0.017721038,-0.000911092,-0.009929889,-0.0106215235,-0.00129446,-0.014283051,-0.008622489,-0.0064539285,-0.010512425,-0.017501924,-0.008679046,-0.033488628,-0.02376594,-0.014177983,-0.010211932,-0.0058066323,0.002026567,-0.0057743415,-0.01535641,-0.011184048,-0.014163464,-0.012489878,-0.019512821,-0.010909041,0.006246976,-0.008532266,-0.007144391,-0.010903255,-0.0075889565,-0.015126042,-0.027828906,-0.009821184,-0.007975718,-0.02074608,-0.0017077846,-0.017394353,-0.020497946,-0.017230669,-0.0052470285,-0.015224477,0.0034599707,-0.014963879,-0.0105666155,-0.015894996,-0.018959172,-0.00362315,-0.0055486923,-0.0076975175,0.008460812,-0.013319184,-0.014352447,-0.0041538784,-0.011207447,-0.009655944,-0.018135194
0.007917646,-0.005061301,-0.011931539,0.0018783972,6.215219e-05,0.0015661167,0.00018067259,0.002328419,-0.0052743773,0.0052490183,0.0034560992,0.0010625944,0.006762235,-0.014924404,-0.006060599,0.011470108,-0.0039395536,0.009572416,0.007754696,-0.0167577,0.010212062,-0.0019013626,0.011768893,0.007503412,0.0056376276,-0.004571107,0.008735741,-0.0071822894,0.0099600395,-0.014126774,0.0041705817,0.014485129,0.00076305144,0.0034364029,-0.00077843806,0.0103831915,0.01257311,0.002989808,-0.0012585376,0.006001618,-0.00053296797,0.0008249063,0.019919,0.0017215055,-0.0045966567,0.003850392,0.0008000811,0.006962006,0.002752163,0.0024947142,-0.002750683,0.01121303,-0.0055108066,0.0150009645,0.015560523,-0.0013477912,0.00027081242,0.0050528785,-0.007956983,0.0046942527,0.0025055606,0.009057558,0.014165238,0.00398743,-0.003953626,-0.0067361183,0.0017917773,0.0124619,0.009676542,0.00034972467,0.0039028253,0.008905999,0.0103766145
0.0095152315,-0.009718312,-0.0024193241,0.0011032253,-0.012437095,-0.03525316,0.0086099235,-0.004436091,-0.001752985,-0.007240643,-0.017159538,-0.006776989,-0.02138286,-0.00015462885,-0.025711121,0.0009084295,0.014235397,-0.011478993,0.0021928737,0.027522964,-0.02009422,-0.01132389,0.009911864,-0.0021912523,-0.0034549932,0.0015082475,-1.7504817e-06,0.018144617,-0.019575553,-0.00058254023,-0.006383342,0.0027395668,-0.0139599135,-0.011533195,-0.026582038,-0.0022839778,-0.01339645,-0.011825925,-0.010131669,0.007392535,-0.0020362257,0.0017509597,-0.014118582,-0.0091146575,0.0033606288,-0.0062214667,0.0030170332,0.0027710064,-0.019425644,-0.006823391,0.0072810794,-0.017434899,-0.0052317316,-0.014906271,-0.019953383,0.0013145638,-0.00829997,-0.0054681157,-0.02504947,-0.0065768,0.006800666,-0.0013708889,-0.005465644,-0.011181978,0.009036338,-0.01789529,-0.023726987,-0.02292751,-0.0029300738,-0.046724528,-0.009295164,-0.010677357,-0.009445431
-0.0028123728,-0.017294563,-0.019190516,-0.016978508,0.0010568553,-0.008177858,-0.013659794,-0.009348388,-0.018437043,-0.016538952,-0.018800247,-0.013724984,-0.0048031476,-0.043594737,-0.020415744,-0.018778816,-0.004593969,-0.02473187,-0.01767291,-0.0040012943,-0.010736851,-0.01690887,-0.01534021,-0.021182539,-0.024659337,-0.0134686,-0.018515946,-0.0046946406,-0.012325738,-0.015804725,-0.024080424,-0.015183334,-0.023556717,-0.020200204,-0.023215089,-0.019068964,-0.017872667,-0.026212549,-0.02157949,-0.017679114,-0.027893383,-0.03209247,-0.027207283,-0.021461634,-0.016504083,-0.019718127,-0.015659716,-0.016557474,-0.009155283,-0.026548425,-0.0064713354,-0.020347245,-0.02065181,-0.02921428,-0.011493708,-0.01878054,-0.019867312,-0.02047659,-0.015882673,-0.020038988,-0.01056881,-0.0082427785,-0.02445844,-0.024434373,-0.015514591,-0.01371667,-0.0061998987,-0.02431989,-0.021275654,-0.01451049,-0.029569408,-0.020998375,-0.019124899
0.008172737,0.004107158,0.012386582,0.029828455,0.02550889,0.0013701807,0.015015489,0.029848853,0.0018802081,0.010433915,0.009837896,0.01382447,0.022860743,-0.023611667,0.031723216,0.00042935341,0.013787132,0.0066362405,0.01524436,0.0029040312,0.002224169,0.005095233,0.01716617,0.009004245,0.0021875347,0.008069123,0.0057196114,0.027221058,0.033969585,0.016859498,0.0056897895,0.0011589716,0.04856706,0.008695979,0.0038918578,0.01864519,0.01985791,0.027086824,0.016611625,0.010418,0.025641587,-0.006743453,-0.024835598,0.02380776,0.01591581,0.012528993,0.015044724,0.010290502,0.020995589,0.0070316745,-0.015110564,-0.0020132675,-0.0053364434,0.009553803,-0.00034439756,0.019900117,0.006428231,0.022358114,0.013741345,0.025709651,0.004870624,0.015753547,0.012371713,0.009423204,0.0035492792,0.018913181,0.021129735,0.010983132,0.005417236,0.016730541,-0.010622498,0.022409333,0.033316437
-0.014610648,0.0063276463,0.00724054,0.0021384081,0.024072228,0.00025430412,0.0122585455,-0.016432056,0.0074612913,0.002570622,0.0023985158,0.012065063,-0.013861629,0.015016736,0.0043514865,-0.007356777,-0.0035393627,0.005997474,-0.014814923,0.018744096,-0.03408485,0.0079653775,-0.011720993,0.004728574,-0.011361017,0.008287038,0.002074378,-0.034141816,0.0043330225,0.014030801,-0.016224658,-0.015712896,-0.007214449,0.009709116,0.023692984,0.015850676,0.0018198251,0.02527337,0.0057253153,0.0028653108,0.013380883,0.019647732,-0.0073745116,0.005511641,0.011068335,0.002450894,-0.007747569,-6.0973878e-05,0.019387564,-0.011739271,-0.018771866,0.011820198,0.006245954,0.014077725,0.00085877563,-0.010003818,0.009108536,0.0063649802,0.010768709,0.0048100473,0.00064134796,0.0067397365,0.0057349564,0.00933206,-0.0059220567,0.019035613,0.011274893,0.006616364,0.0051164147,0.03263842,-0.008171425,0.013903254,0.01918189
-0.055078033,-0.065520614,-0.07654886,-0.046008516,-0.028629871,-0.025146345,-0.046970703,-0.054816272,-0.056482665,-0.049221613,-0.061315406,-0.049453147,-0.039882593,-0.041489404,-0.0633966,-0.06713036,-0.051042322,-0.06720457,-0.058192607,-0.05649565,-0.03974594,-0.05906618,-0.058240805,-0.06436526,-0.059877414,-0.05527803,-0.055711523,-0.03474046,-0.06406535,-0.042966835,-0.059254993,-0.053780038,-0.07583084,-0.055265985,-0.044353977,-0.05726445,-0.038303554,-0.089559734,-0.048951067,-0.061438635,-0.079407744,-0.07224313,-0.046330247,-0.08162783,-0.05502743,-0.051651265,-0.054350983,-0.051222846,-0.06782647,-0.07408342,-0.022806304,-0.07732671,-0.09835166,-0.084103,-0.05475348,-0.032817427,-0.05542222,-0.06628699,-0.065257415,-0.059401542,-0.020568928,-0.0595882,-0.030911742,-0.058192965,-0.07483286,-0.050412808,-0.04830731,-0.057392854,-0.06797163,-0.055581626,-0.07952428,-0.04902107,-0.02765536
0.0016958737,0.0069516064,-0.022159355,-0.008370138,-0.007100816,-0.0069322446,-0.007079903,-0.01707955,0.009281586,0.0006621501,0.0064291116,-0.003671416,0.006200641,-0.0010641793,-0.01720391,-0.013577378,0.012168951,0.011023023,-0.0012379623,0.040432315,-0.01553448,0.013157768,0.0069112317,0.009958462,-0.023404412,-0.0011763294,-0.0017256838,-0.011093182,-0.00021493767,-0.00029865355,0.008390592,-0.0034210004,0.008421986,0.0088506,-0.008825863,-0.003670715,-0.0030850247,0.0013072965,-0.0053965226,0.009539695,-0.015401201,-0.012290646,0.031475447,0.0067394427,0.00022832667,-0.0038531641,0.006112528,-0.0015126715,-0.0022881543,-0.012158414,-0.015511673,0.009510736,-0.003605091,0.011587026,-0.0053197923,-0.011745472,0.009015572,0.011455045,0.0056748446,-0.0068531246,-0.0073535424,-0.0051128995,0.0017329295,0.016741883,-0.0073005664,-0.0053908327,-0.006588998,0.008492809,-0.0034301642,0.00045250528,0.007246363,0.005708199,0.01458445
0.021953385,0.020390878,0.041522983,0.01750628,0.0020833644,0.010825597,0.0111562805,0.0166989,0.010215475,0.016948074,0.00310156,0.018080922,0.008095647,0.0057604364,-0.013887925,0.017872032,0.012537283,0.020495392,0.020765515,0.005725547,0.007500534,0.017354565,0.025180968,0.018337363,0.01287646,0.0015411761,0.02311784,0.03943691,-0.007213662,0.022227054,0.01830188,0.015743667,0.025289629,0.019470092,-0.035259727,0.019562585,0.01902149,0.007481722,0.030785948,0.016064627,0.027566427,0.010199122,-0.0059830933,0.017390221,0.014467752,0.017055321,0.010281746,0.01869333,0.014963616,0.021360956,0.021831743,0.016282175,0.0215777,0.020344328,0.038633864,0.0025839764,0.016495291,0.012228454,0.004766954,0.020819668,0.00581578,0.019247781,0.015725434,0.009854664,0.035720788,0.026909344,0.0066650743,0.02423148,0.020689568,0.02027635,0.02765706,0.018582504,0.016270839
0.018468842,-0.005774995,-0.006438021,0.031756964,-0.0025871678,-0.018694555,-0.0048353146,0.014222156,-0.013134163,-0.001577855,-0.008412256,-0.0072213025,-0.015917735,0.024086121,0.00038099298,0.0031768302,-0.0008061427,0.010458823,0.03751466,0.031094294,-0.019837271,-0.013393731,-0.011607042,0.00800612,0.013652424,-0.02480349,0.016285624,0.042091746,-0.0035036576,-0.012967404,0.03072001,0.0102333315,0.008997148,-0.006798718,-0.0022419598,0.014712306,-0.0071942788,0.018627265,0.014006728,0.0055772737,0.011144747,-0.010796364,-0.022060422,0.0026862652,0.010045763,0.010929018,0.0048020384,0.0127356015,-0.02075365,-0.012864496,0.010588479,0.024527447,0.008201939,0.025559526,0.00600629,0.0112423375,-0.00884419,0.01480086,-0.0010705653,0.010534804,0.022984417,0.003464623,0.0020258888,-0.007056658,-0.016821394,0.0047193617,-0.02483182,-0.02813952,0.013661871,-0.0048481827,0.005225435,0.00888912,-0.0037357223
-0.01619894,-0.016493466,-0.020205952,-0.0054556197,-0.018484648,-0.0059242635,-0.017304251,-0.009090781,-0.009878408,-0.013766648,-0.0059992527,-0.014469252,0.0014033471,0.0061225933,-0.0043675588,-0.0224728,-0.029279176,-0.009518596,-0.011250712,-0.017180609,-0.030263405,-0.01729209,-0.021234673,-0.012760983,-0.024103146,-0.0019804772,-0.0070066387,0.0016610366,-0.006164598,-0.012400878,-0.011124433,-0.031578064,-0.010100627,-0.019684713,-0.0060457387,-0.024658173,-0.012204032,-0.0044134785,-0.0040205712,-0.016313052,-0.022460204,-0.006869095,0.0018016198,-0.007215889,-0.0042575942,-0.015520795,-0.011993659,-0.011195822,-0.0131374085,0.0021209053,-0.024178328,-0.019855268,-0.010544258,-0.00037744225,-0.008722847,-0.011908257,-0.016291149,-0.00631758,-0.0023391447,-0.010116794,0.0052965833,-0.0067967116,-0.013410584,-0.015291801,-0.006558032,-0.010153495,-0.009308455,-0.029665075,-0.021704873,-0.018008238,-0.0071884436,-0.0018120523,-0.015842946
-0.015636856,-0.019900681,-0.010824514,-0.01454967,-0.0019049066,-0.01812079,-0.0073820315,-0.003494533,0.00042681894,-0.005045358,0.00067194586,-0.0051019136,-0.0052525722,-0.022932662,0.008795744,-0.0050753136,-0.03255562,-0.012280861,-0.012401166,-0.0049866866,-0.014224561,-0.015589203,-0.014309279,-0.013155084,-0.0034771028,-0.011629016,-0.0013589115,0.015550186,0.00032723218,-0.021291653,-0.025547145,-0.005027813,-0.008362914,-0.014414778,0.0012291801,-0.0011125103,-0.00215687,-0.006518798,-0.0066184876,-0.013521517,0.0037115945,0.0038370865,0.006491852,-0.0051390086,-0.0007173548,-0.008039925,-0.013291477,-0.0057056625,-0.028419808,-0.004470137,-0.0026874244,-0.0065282206,-0.01730429,-0.01482896,-0.01869387,-0.010998135,-0.008957413,-0.012385086,0.0009683338,0.0021110298,0.001345291,1.5968071e-05,-0.0026377873,0.013590973,-0.0056349766,-0.006672999,-0.0059977504,-0.024308749,-0.0014068534,0.0014009854,-0.018664239,0.005146877,0.0036448848
0.0020719168,-0.00079044583,0.0113606425,-0.0037851431,0.021779252,-0.01944112,0.017949253,-0.0027992702,0.0001417211,-0.007262907,0.0076249586,0.01254745,-0.022222973,0.00937633,0.014968894,0.014203067,-0.026569745,0.002443715,0.019268923,-0.023841947,-0.013558132,-0.0009857093,-0.031677797,0.0033686452,0.008440923,0.017135184,0.018275147,-0.0025594786,0.009866104,0.0035767127,0.0021555447,-0.0014742097,-0.0045950534,-0.0020566809,0.03824947,0.011260142,-0.010885082,0.010110914,-0.0071585854,0.0038883553,0.021464644,-0.0135652395,-0.00021026425,0.0041085607,-0.016951893,0.00059212453,-0.0035469367,0.0145435855,-0.014786107,0.020404028,0.011089484,0.0020484254,0.002311626,0.008291898,-0.0021836255,0.039578352,-0.0011665444,-0.002478386,0.0055210986,0.004770859,0.0020129224,-0.0038361067,-0.0027205746,-0.010393219,0.0166655,0.005383082,0.014467316,0.00827946,0.014019515,0.022070535,0.0052757976,-0.0021510383,-0.005175511
0.026266545,0.016400991,-0.007527825,0.02311637,-0.01421583,0.045439906,-0.0026066948,0.024834702,0.028801616,0.030540157,-0.0008944927,0.0072409115,0.043391775,0.009753071,0.0038333246,0.023362543,0.037969545,0.012030919,0.029019454,-0.0045794765,-0.0066573448,0.01773842,0.006505133,0.015004455,0.031764906,-0.0062941215,0.006499749,-0.002925688,0.012586525,0.041280776,0.013809003,0.012624655,0.01434418,0.012213521,-0.0056468863,0.033677567,0.042823717,0.010389648,0.024147343,0.017748268,0.029716516,-0.020442506,-0.0075952318,0.0113559365,0.042822577,0.029902965,0.0293767,0.011405634,0.07114687,-0.0025648794,0.0043159598,0.026970502,-0.0065913564,0.017305762,0.03518762,0.013889188,0.01817436,0.017951043,-0.0028718472,0.027815145,0.0130988965,0.018896658,0.02369491,0.032510687,0.01020087,-0.016248597,0.001688911,0.0206608,0.027323985,0.015915249,0.0068513933,0.029126387,0.011486519
0.0003255323,-0.010017507,-0.001897559,0.012970324,-0.0006784762,-0.010941505,-0.010637315,0.0027453455,-0.010781435,-0.004674064,-0.005042311,-0.0106709115,-0.0050462303,-0.043818224,-0.0028527367,-0.0056232004,0.0027280294,-0.013368478,-1.2516739e-05,-0.006323277,0.020608697,-0.0127096865,-0.002517916,-0.0125592165,0.00034750317,-0.022317143,-0.007364832,-0.00015378656,-0.015246982,-0.016667556,0.0008734036,0.001302479,-0.0013550065,-0.013796119,-0.010010488,0.0040510707,-0.0020052574,-0.010538911,-0.011384893,-0.0118660685,-0.0027671186,-0.0042673345,-0.014772307,-0.0053520575,0.00039288154,-0.00049603556,0.006186666,-0.006479526,-0.026926136,-0.0124948835,-0.0075673973,0.0015632715,-0.013628536,-0.021866294,-0.010716938,-0.001034542,-0.012650477,-0.014956698,0.0064844373,-0.0027220761,-0.0088214595,-0.019298999,-0.012594615,-0.010564015,0.0051076203,-0.015759522,-0.0152369365,-0.0153492475,0.0007740223,-0.011435182,-0.010240571,-0.0061734533,-0.0017392461
0.008855301,-0.0011355628,-0.008608004,0.017444668,-0.0333549,-0.006300453,-0.00021932657,0.007564947,0.013992933,0.0038415026,0.005566545,-0.00500056,0.01743486,-0.006398437,-0.0035305708,-0.0006115683,0.019856073,-0.0075994013,0.003830117,0.007989759,0.0013651137,-1.6125967e-05,-0.0020205688,-0.00737621,0.0032290067,-0.00612913,-0.0075088353,-0.024389004,-0.0013124588,-0.0010164197,0.008007387,-0.0025656915,-0.0032705702,0.0020544003,-0.01677379,0.0075731487,-0.0010961737,0.004184908,0.0027073417,-0.006576338,0.026453856,-0.033611502,0.007733203,0.0056411317,0.008982057,0.0039691427,0.0009419025,-0.002986001,0.008383282,0.0025554853,-0.030335668,0.0377885,-0.012377345,0.0031320977,-0.0044285334,-0.015714036,0.0060823318,-0.0048171007,0.013694409,0.010933198,-0.00080871565,-0.0075352634,-0.00883112,0.030645197,0.020498423,-0.0068518487,-0.037957877,0.016790694,0.015783168,-0.015251861,-0.010278142,0.001901773,-0.020964775
-0.023471357,-0.015512384,-0.040592812,-0.0025764804,-0.015932102,0.004980188,-0.014995679,-0.012007369,0.00317758,-0.0026846298,-0.024009287,-0.0116332825,0.011201416,-0.017517418,-0.016042123,-0.01947664,-0.00020140999,-0.025150724,-0.02288384,0.014693022,0.0007280683,-0.010376663,-0.01323355,-0.021460494,-0.00025889507,-0.014182369,-0.017643949,0.020125376,-0.01375184,0.03495095,-0.0049009933,0.00057126407,-0.015128276,-0.009732891,-0.022639537,-0.007929552,-0.008214828,-0.012961644,0.010945429,-0.017778303,-0.009644248,-0.0016719992,-0.010384759,-0.0091401,-0.004732496,-0.0047072754,-0.021996435,-0.018090382,0.02406667,-0.018252855,-0.0006627523,0.0022701917,-0.039549477,-0.03522624,0.01520088,-0.0098960595,-0.005119557,-0.022641938,-0.039784163,-0.013966214,0.0068909824,-5.699892e-05,-0.02005299,0.015799984,0.013824807,-0.03337131,-0.00010594081,-0.0017359337,-0.0067350427,-0.027189156,-0.028458498,-0.020182302,-0.0072171907
-0.0006267961,0.0007019528,-0.0028525984,0.0008045805,0.0038805334,-0.018558897,0.00061085145,0.003658032,0.0030135915,-0.003095914,-0.0062129786,0.0033357467,0.0019930578,0.015332691,-0.0062560677,-0.0069089574,0.0023068762,-0.0011775225,0.0042388625,-0.0040393416,-0.010550813,0.0032571482,0.0031191453,0.00500538,0.0021139774,-0.0031460659,-0.00036417975,0.0030392813,-0.0032979676,0.025467835,-0.0130298035,-0.007403829,-0.004069989,0.005220837,0.0032674845,0.00015562763,-0.003433479,-0.005634244,0.0023722309,0.011258993,-0.008947733,-0.0037631686,-0.005139453,-0.006439202,-0.004519895,-0.0036104263,-0.0049014916,0.0002802319,0.0048049046,-0.0022431486,-0.0055607627,-0.0052148188,-0.0076282877,-0.0047155465,-0.015908873,-0.003344061,0.004292259,0.0013545549,-0.0123491,-0.001963117,-0.009458397,-0.0023338043,0.0041875634,0.014090533,-0.012200051,0.0021681297,0.014417518,-0.0024540818,-0.005544325,0.019351233,-0.0036468327,0.00016397111,0.0068426705
0.009949455,-0.003383368,-0.020818925,0.0020119622,-0.004223823,0.019285006,-0.0041964934,-0.008423904,0.01104179,0.008432023,-0.0012606293,-0.0039294586,0.0070031392,0.017921431,-0.033416543,-0.00093027286,0.008907445,-0.011577114,-0.0038376725,0.007822424,0.031929318,5.879625e-05,0.019959014,-0.0076777823,0.013820702,-0.020419672,-0.0016265811,0.035966262,-0.0027294795,-0.014069576,0.013778514,0.011684292,0.004424327,0.009923524,-0.016057098,-0.015623924,-0.0026459729,0.0027107438,0.010062262,-0.0036635743,-0.008131828,-0.011870207,0.015766256,0.0034618233,0.0146545535,0.005844218,0.015122445,-0.00097502634,-0.030760167,-0.011906666,-0.0057920506,0.0016174976,-0.010505317,-0.009266435,0.016943555,-0.010134778,0.010135634,8.89541e-05,0.00021835668,-0.004182526,0.021997727,0.0051938156,-0.0030613814,0.008648572,0.00033149568,0.0022008892,-0.020414582,0.0025901247,-0.001886087,0.0061860285,-0.013354044,0.00067543535,-0.027112592
-0.024038814,-0.033368,-0.030261803,-0.03611542,-0.014594741,-0.034415804,-0.018952021,-0.022596816,-0.018425878,-0.021959305,-0.023450542,-0.018158954,-0.019846378,-0.020339152,-0.013505812,-0.020663062,-0.035675004,-0.022267744,-0.030148674,-0.018374829,-0.0517879,-0.03306227,-0.01434936,-0.025544822,-0.014753869,-0.01997065,-0.024195256,-0.0029120527,-0.005384792,-0.029155716,-0.038729426,-0.025865834,-0.009358417,-0.0210459,-0.038326275,-0.020457009,-0.017207142,-0.028707573,-0.021468148,-0.029466165,-0.020759052,-0.03286439,-0.024138821,-0.024866542,-0.021556197,-0.021296179,-0.006257738,-0.023251053,-0.0083606625,-0.033051677,-0.027303927,-0.009030084,-0.030937565,-0.022714963,-0.037204657,-0.031315222,-0.020189812,-0.023119908,-0.031034686,-0.01983542,-0.02455432,-0.03418808,-0.024794303,-0.009351346,-0.039337352,-0.013003387,-0.020122765,-0.03656061,-0.019682903,-0.0057888855,-0.031539507,-0.017707871,-0.018438675
0.015423225,0.015908236,0.039060295,0.022888584,-0.015585704,0.027124392,-0.0038995123,0.019515507,0.013400626,0.01161844,0.030622391,0.005613119,0.0058156014,0.01862559,0.026201239,0.015185898,0.022026347,0.03250529,0.012483284,-0.024730798,0.018106405,0.007282021,-0.0043445746,0.026803402,0.01977529,0.0033917127,0.00813095,0.008870437,0.037759572,-0.0042575435,-0.0023460856,0.00061935635,0.01441833,-0.0027843092,0.008477545,0.022479638,0.018722432,0.02283364,0.025970183,0.020729795,0.0093354555,-0.0014051562,0.021874595,0.022145081,0.01686259,0.019044274,0.017243387,0.008666905,-0.016409162,0.015338912,-0.022474628,0.013865963,0.029940708,0.022336118,0.023489613,0.0061432677,0.0029055725,0.0225624,0.027898649,0.012097465,-0.003276117,0.022326605,0.02535482,0.009562975,0.015668137,-0.012063184,0.0052317344,-0.0030931418,0.013190072,-0.0009979621,0.029017275,0.00944358,0.041785844
0.01274196,0.0023028485,0.0013647783,0.013749739,-0.0068951566,-0.008054335,0.01861153,0.0067728353,-0.00018590988,0.0041491957,0.008983971,0.008479712,-0.00505471,0.01844582,0.0036479514,0.010170325,-0.01015573,0.0082159545,0.0112875635,0.0011131176,0.00057179184,0.004602901,-0.0049476223,0.0103891585,0.005233345,0.012418348,0.007754678,0.015576102,0.0118767675,0.0019960157,0.005803401,0.009664084,0.023761518,-0.0022143603,0.008023114,0.012058871,0.01625722,0.020963572,0.015311946,0.012258052,0.017354222,0.024193248,0.012468584,0.022355761,-0.0064474638,0.00671419,0.0054933834,0.010904194,-0.014547881,0.009024132,0.004722215,0.027502641,0.0006567076,0.0114964675,0.002698792,0.019349298,-0.0016394528,0.008646485,0.002578461,0.012799793,0.012209059,0.007565463,0.0039115474,-0.001464526,0.027067088,-0.0048371768,0.0054124394,-0.009270975,0.018371593,-0.0012978722,0.0074636196,0.014441279,0.01450581
-0.015173242,-0.0020195928,-0.015969742,-0.017852128,-0.0074755047,0.016978782,-0.0055580516,-0.02620525,-0.0025067127,0.0028938458,-0.008584382,-0.00873735,-0.0017995368,-0.0073668147,0.003778097,-0.0041887816,-0.009017749,0.011535309,-0.014018725,-0.003852639,0.02125596,-0.00386552,0.0015855979,0.0005153442,-0.014204619,-0.012798506,-0.013189755,-0.04150012,-0.0020774074,-0.006298538,0.009743195,-0.0069552655,-0.015336467,-0.0032135088,0.03257269,-0.0020377429,0.011325867,-0.0023798947,0.0026019642,-0.010942863,-0.005991373,-0.0017455954,-0.020468017,-0.009705157,0.009754798,0.00079247996,0.00096568494,-0.009731759,-0.021708984,0.0049377433,-0.01655735,-0.027378425,-0.002627131,0.0067063738,-0.022011383,-0.015820215,-0.0027788228,-0.008661442,-0.0014325092,-0.0070160595,-0.015700312,-0.01827541,0.011107804,-0.008910665,-0.008761773,-0.006938302,-0.017972786,-0.001670306,-0.0067458805,-0.008756335,0.015566394,0.004404963,0.019893106
