home,focusfuture,achiev,cogproc,risk,assent,see,percept,netspeak,sad,relativ,leisure,death,nonflu,discrep,focuspresent,affiliation,space,posemo,time,anx,affect,focuspast,filler,negemo,differ,swear,certain,work,anger,cause,body,relig,power,motion,insight,ingest,family,female,friend,social,health,feel,hear,drives,sexual,tentat,male,informal,bio,money,reward
-0.07754331,-0.061297193,-0.06463147,-0.057841443,-0.04882258,-0.059284136,-0.07199676,-0.06828108,-0.07286469,-0.051549308,-0.06553399,-0.06469271,-0.07077499,-0.0545214,-0.03328553,-0.06369316,-0.07407597,-0.065039806,-0.06443272,-0.06741504,-0.0562793,-0.05856758,-0.07662773,0.007061515,-0.05323686,-0.05282101,-0.034253765,-0.057463836,-0.075723946,-0.04889183,-0.0642922,-0.058070727,-0.058459394,-0.06573853,-0.063039966,-0.06679136,-0.05311538,-0.055501837,-0.05917667,-0.07275787,-0.06242159,-0.053186476,-0.06345867,-0.072736554,-0.066089034,-0.0532508,-0.056478497,-0.060620368,-0.05754043,-0.05531727,-0.07694245,-0.06614406
-0.046170942,-0.04468013,-0.025829114,-0.03262446,-0.02695829,-0.009292748,-0.053398613,-0.040445838,0.0025865473,-0.036016144,-0.038610663,-0.026415644,-0.039068405,-0.022347651,-0.028034816,-0.026476776,-0.012383759,-0.04069981,-0.033351235,-0.044958174,-0.026838545,-0.027925596,-0.019857945,-0.045235306,-0.022586334,-0.028433494,0.0026884333,-0.03939808,-0.03478106,-0.0015226973,-0.037463017,-0.023800187,0.008568597,-0.031695362,-0.031122508,-0.027186546,-0.015280759,0.015456944,-0.0006448476,0.013374248,-0.014066659,-0.025518592,-0.042183157,-0.04268494,-0.026540363,0.0020267335,-0.036583185,-0.0016012058,-0.0008058734,-0.021322511,-0.03529828,-0.028881019
0.032390434,0.017078739,0.04005087,0.040003665,0.04323508,0.06525626,0.03454596,0.035637353,0.041102897,0.03563042,0.03460555,0.023114245,0.0599814,0.048088234,0.02885596,0.029542496,0.043042988,0.03823964,0.04247892,0.03598396,0.035336815,0.04096901,0.033773363,0.02275271,0.03941607,0.044967312,0.032456007,0.041407563,0.045420833,0.04278363,0.058337573,0.020259866,0.031252496,0.038061652,0.026101042,0.03787309,-0.008565582,0.021260647,0.024324981,0.028545525,0.03591451,0.030514808,0.04237315,0.04055562,0.039758477,0.05742099,0.033247825,0.03630702,0.045797285,0.020214617,0.03568402,0.031329315
0.008158073,0.02984296,0.00054063636,-0.009885119,-0.021806458,0.0051859077,0.013543857,-0.0075381226,-0.0097676385,-0.021239497,0.00713823,0.014297121,0.013281891,-0.001595958,-0.02450407,-0.015736489,-0.0060708886,0.0021565098,-0.022609616,0.010897147,-0.05530764,-0.025689492,-0.0036215186,-0.06885293,-0.029092554,-0.023203267,-0.007628297,-0.0014575816,0.010215993,-0.025797568,-0.013503699,0.006815003,0.03658392,-0.009748615,0.010210815,-0.005601816,0.020357996,0.011671213,0.015286548,-0.013238877,-0.0043716263,-0.008455122,-0.026193513,-0.021451576,-0.009452572,0.012863996,-0.0075685643,-0.0021608574,-0.006906733,0.0055393428,-0.024772637,-0.018610356
0.004768511,0.020099431,0.02864678,0.021343566,0.029774629,0.022208916,0.03419429,0.030783257,0.018981015,0.032721203,0.02129095,0.009319856,0.028333968,0.037166506,0.006446702,0.008285742,0.017648358,0.019935407,0.02897701,0.017496234,0.036102798,0.029424662,0.025494294,0.015568294,0.029238453,0.019782163,0.008852686,0.026039043,0.016738553,0.022255035,0.032718603,0.018637538,0.0014867557,0.024114385,0.02621697,0.020844983,0.0241441,0.025938496,0.030750476,0.014284327,0.022471244,0.028072678,0.034034945,0.023904547,0.024356294,0.01281274,0.020554395,0.024839414,0.01911571,0.021617346,0.019319775,0.02693045
-0.05640807,-0.038388323,-0.030621372,-0.030515043,-0.02229711,-0.01134359,-0.026806373,-0.03847264,-0.035755504,-0.031414438,-0.041121703,-0.027930075,-0.053092495,-0.045999583,-0.03474157,-0.017588023,-0.05477087,-0.036816306,-0.026502248,-0.050002713,0.019300722,-0.019911973,-0.05486803,-0.029605322,-0.01280167,-0.03871339,0.0067527504,-0.027711533,-0.05777331,-0.018881299,-0.029250005,-0.022207623,-0.023173787,-0.04073508,-0.041164473,-0.03859103,-0.015740413,-0.08402248,-0.061120898,-0.06265214,-0.05614995,-0.020882519,-0.033170648,-0.07287975,-0.040479854,-0.006236316,-0.019186541,-0.075308904,-0.028181108,-0.02041872,-0.04214958,-0.036804568
0.037354443,0.027290577,0.04579357,0.03451835,0.039229263,0.013691796,0.03544479,0.04396995,0.05020889,0.04105619,0.029338624,0.027879918,0.064039364,0.053485677,0.04945662,0.04240606,0.06700971,0.028019588,0.041798167,0.027323252,0.023581361,0.040927377,0.038415506,0.035132103,0.04030936,0.020511055,0.05907838,0.03564403,0.05404285,0.05977826,0.034749757,0.063664794,0.051240914,0.043840755,0.02917537,0.039130222,0.03500324,0.05615265,0.0648976,0.056445174,0.055720218,0.048961725,0.046759356,0.04139143,0.049326546,0.064126104,0.026525084,0.060536586,0.04824152,0.0528649,0.06957038,0.05245067
0.012555675,0.019816218,-0.0063599492,0.0058999956,0.027865015,-0.0044503044,-0.011630697,0.0033093588,0.012458876,0.0125077665,0.0022407335,-0.0064871875,0.01121627,-0.0075912597,0.012377444,0.0010164027,0.019634282,0.0039150696,0.0058496427,-0.0020561137,0.032094635,0.012484336,-0.019012176,0.011373858,0.018299466,0.02344439,0.016191525,0.020663206,-0.0020032302,0.02395211,0.020315703,0.018693268,0.01387764,-0.004256332,0.0033545156,-0.019973543,0.018804789,0.03416237,0.017286206,0.030528089,0.008332164,0.01831865,0.008655381,-0.010356255,0.0036163982,0.0056390995,0.0030164204,0.02077442,0.009203638,0.016218582,-0.00017034159,-0.004993948
0.025426045,0.059106812,0.04671961,0.043680508,0.03733888,0.048475053,0.03242116,0.03632014,0.04695607,0.026557704,0.04933952,0.025777165,0.03738042,0.06467953,0.029999902,0.037678026,0.03166981,0.04653676,0.029121486,0.058034968,0.023369411,0.025852552,0.032226074,0.08136766,0.022699071,0.037755944,0.009383533,0.05376898,0.03334511,0.027238987,0.055656713,0.037468042,0.040039893,0.026763119,0.043922465,0.04427357,0.033834346,0.052807286,0.044847045,0.036921244,0.042044416,0.031897556,0.024168907,0.046732895,0.033962224,0.029238192,0.03931664,0.047064837,0.042931456,0.033426836,0.03561009,0.03724272
0.0046790587,-0.0010097388,0.0044334037,0.008370835,-0.014329811,0.025295006,-0.00080374494,0.0023838354,0.022929093,-0.016156806,0.00436326,0.0018752132,-0.024620531,0.020282527,0.010275742,-0.0087278765,-0.0047340784,0.0104763005,-0.0034906608,0.0015774808,-0.01921017,-0.009097551,-0.02097875,0.082963794,-0.014887637,0.019873643,-0.008548233,0.015418866,0.0045435163,-0.012738488,0.009463001,-0.0004792568,-0.00060554413,-0.0037118176,-0.0019248754,-0.0008596228,0.007081248,-0.0148735475,-0.0064319335,-0.0024292346,-0.0025056174,-0.006846683,-0.0010538441,0.007636257,-0.0027199727,-0.0070632,0.007774888,0.0009098928,0.019648891,4.5504312e-05,-0.002968534,0.00064726017
0.015051961,0.03318774,0.016393222,0.010665455,0.027764954,0.017492907,0.014984639,0.015346337,0.01498867,0.023476388,0.011563229,0.0069917296,0.0352919,0.01938838,0.01995341,0.017620908,0.015471436,0.014849754,0.017395161,0.0092131235,0.038605306,0.021301797,0.014436173,-0.015572413,0.025324093,-0.000602004,0.027318861,0.003523054,0.012055959,0.01916949,0.0047007385,0.021418681,0.013184554,0.018159943,0.011309535,0.020157022,0.0023578927,0.007086651,0.016814327,0.013114552,0.014026903,0.017225012,0.020187147,0.011278018,0.01727677,0.018002475,0.010263046,0.008392417,0.016227001,0.015916781,0.009046808,0.015876248
0.050635852,0.072708756,0.05287197,0.023515396,0.044020757,0.03620817,0.0389237,0.050471023,0.038236365,0.11103014,0.0482451,0.0378704,0.08470325,0.024316834,0.04819676,0.055069447,0.043775484,0.026280964,0.06426955,0.062085353,0.07711184,0.069669746,0.075177856,0.08789622,0.07297692,-0.004860968,0.026572544,0.004895632,0.03215977,0.052476797,-0.016006425,0.058358666,0.04807176,0.05127079,0.07054516,0.048431102,0.04795114,0.003116215,-0.003090435,0.045641143,0.020723412,0.053446874,0.05289703,0.05514286,0.04882556,0.039860662,0.034763943,0.007269169,0.036688536,0.05220688,0.027008727,0.058656815
0.011853927,0.06380073,0.04377261,0.042842735,0.043284915,0.05749132,0.04327773,0.038569424,0.05243565,0.04519341,0.03661538,0.040886927,0.024674455,0.06034663,0.049030706,0.050760116,0.04248004,0.026916508,0.03843304,0.043362383,0.06124356,0.04435557,0.04584551,0.0903222,0.050179433,0.03328958,0.056538794,0.03208454,0.033420783,0.048424076,0.03746101,0.044431157,0.03384489,0.03907969,0.044285316,0.041204266,0.03629129,0.033378717,0.041804295,0.04431331,0.039890226,0.04514067,0.03507681,0.03709421,0.041192457,0.03825762,0.05615748,0.03516836,0.052157834,0.042009514,0.030863514,0.046017054
0.12644215,0.10473147,0.09665708,0.09065511,0.11921416,0.15277112,0.080907226,0.09613198,0.103662245,0.12346017,0.08704675,0.09755949,0.095741026,0.12139533,0.12715422,0.10918783,0.1144037,0.09404311,0.1140102,0.08446284,0.114529066,0.11926576,0.07682345,0.078142405,0.12260961,0.10481245,0.119418226,0.084416315,0.09675347,0.1289299,0.08929823,0.100492485,0.106155,0.10862747,0.08249714,0.0915182,0.108981766,0.10511872,0.10643669,0.13039885,0.09795595,0.105395585,0.1052529,0.09084665,0.10780559,0.11316503,0.07610028,0.11400755,0.1156759,0.104945585,0.10375864,0.10119893
-0.088072956,-0.07661478,-0.08734191,-0.0723857,-0.09018672,-0.055742282,-0.08413328,-0.08411738,-0.07697101,-0.08387908,-0.08240407,-0.08875747,-0.07836784,-0.07379076,-0.06738085,-0.09563281,-0.08687719,-0.08268165,-0.07741295,-0.078724794,-0.0730814,-0.078765005,-0.06067133,-0.09957184,-0.08026356,-0.06475196,-0.09241557,-0.06276227,-0.08880723,-0.08291328,-0.073542446,-0.09885021,-0.08000103,-0.08828784,-0.08325689,-0.07732701,-0.0873477,-0.085476436,-0.08629179,-0.093519665,-0.08049889,-0.073213644,-0.08749305,-0.0796513,-0.08763176,-0.088732034,-0.081669725,-0.0735957,-0.08009703,-0.08816134,-0.08656081,-0.0899793
-0.03422856,-0.02956101,-0.015861878,-0.021613738,-0.026961226,-0.035099283,-0.02418222,-0.032001514,-0.039234787,-0.03725545,-0.027941518,-0.034996957,-0.035234287,-0.050699044,-0.026432019,-0.030894753,-0.043692306,-0.024820585,-0.025917143,-0.024386315,-0.016491113,-0.026502322,-0.03100327,-0.071048774,-0.027995137,-0.030189898,-0.032166135,-0.019661367,-0.015145169,-0.028979868,-0.015498195,-0.041136082,-0.032693364,-0.02465627,-0.03669564,-0.012294198,-0.0368621,-0.046705555,-0.048272863,-0.04020834,-0.035142038,-0.034635164,-0.038783297,-0.033366535,-0.028202875,-0.036397856,-0.03477844,-0.036510315,-0.033367127,-0.03844213,-0.027930288,-0.020336533
0.08038479,0.084873594,0.0863921,0.07388955,0.07017782,0.034267977,0.073521785,0.0893504,0.08630415,0.092714384,0.072861455,0.072923735,0.11050819,0.07581757,0.0596184,0.07760887,0.09136746,0.066939384,0.083248995,0.08124778,0.05522069,0.082240745,0.082573675,0.038229227,0.08091003,0.0814722,0.072931536,0.071320295,0.07985222,0.097304724,0.08727123,0.08726389,0.10366599,0.07737163,0.07335833,0.07604576,0.080022275,0.05770171,0.08730968,0.07335953,0.08288177,0.08675908,0.10003562,0.07781396,0.08211608,0.09472956,0.06852612,0.08008444,0.078206874,0.08656636,0.08359286,0.08158488
0.0018822075,0.0062243002,0.009780701,0.016238231,0.0034673277,0.017133942,0.003813607,0.0076725497,0.009954984,-0.003481388,0.002070189,-0.0050154114,0.0019379299,0.013467169,0.02538462,0.012024791,0.004608162,0.0036073606,0.010329349,-0.00055203866,0.003146422,0.0062892395,0.0019934163,-0.015749155,0.0032850413,0.020995064,-0.0010091336,0.017412268,-0.0015800317,0.0036469935,0.022163043,0.0010454728,0.014024455,-0.00077316375,0.0010680344,0.009982051,0.0028537668,0.011511589,0.017366938,-0.0020732456,0.011808955,0.00028014972,0.0091252765,0.012950664,0.0030386124,0.0032239703,0.015316605,0.007959454,0.008709573,0.0030468523,0.0025829566,0.0071567465
-0.041096076,-0.0027302157,-0.035787873,-0.03420684,-0.035067238,-0.005078935,-0.03748703,-0.037044927,-0.024859054,-0.043411627,-0.030434525,-0.03658762,-0.046039283,-0.025045099,-0.013617525,-0.032205958,-0.043903176,-0.029097348,-0.029531868,-0.028073186,-0.029927567,-0.03273522,-0.045297164,0.010142751,-0.03564217,-0.046133585,-0.033183042,-0.04131497,-0.03962272,-0.036548972,-0.035130404,-0.03198139,-0.039480697,-0.0314311,-0.031756982,-0.02968762,-0.04749649,-0.058394,-0.041267235,-0.052035626,-0.036478546,-0.05104866,-0.028491987,-0.039884828,-0.035366878,-0.030623557,-0.039699957,-0.049764108,-0.024672415,-0.040436547,-0.037922088,-0.031570304
-0.09313784,-0.10255835,-0.12962012,-0.13121124,-0.10624675,-0.1307294,-0.11880782,-0.11196589,-0.11153855,-0.119495496,-0.1084437,-0.096416384,-0.07176527,-0.12730381,-0.1323653,-0.11649621,-0.11957137,-0.123857334,-0.12098556,-0.096293524,-0.101829715,-0.11659711,-0.11360383,-0.10944521,-0.11231147,-0.13013513,-0.09064965,-0.12611407,-0.116640545,-0.09949876,-0.13223225,-0.09106215,-0.09202326,-0.12564175,-0.09871251,-0.13703129,-0.1122084,-0.13360511,-0.1369425,-0.13700998,-0.13291743,-0.085453905,-0.11230967,-0.122268975,-0.12390259,-0.077178285,-0.12384844,-0.13880192,-0.110990025,-0.09384768,-0.12237069,-0.12810405
0.08973954,0.1063853,0.0882486,0.084420756,0.09568129,0.08190265,0.079620086,0.072905,0.07238912,0.10468488,0.102843724,0.07186723,0.12669878,0.07060223,0.064506516,0.0797996,0.07980384,0.10139057,0.089163914,0.11931358,0.12261169,0.09867473,0.08571285,0.114623725,0.10846625,0.06970794,0.119579725,0.09933298,0.08303289,0.10897132,0.076302,0.084933735,0.1115425,0.09195496,0.090734795,0.08759899,0.074296236,0.10249816,0.110266775,0.09247585,0.08554966,0.0963746,0.07520905,0.056767933,0.08852256,0.12058737,0.09947218,0.09168852,0.08708842,0.08964183,0.093546346,0.08921505
-0.051848914,-0.05054516,-0.047004767,-0.053100508,-0.068923056,-0.0745472,-0.052899484,-0.053555664,-0.057790313,-0.07113278,-0.047670152,-0.043397777,-0.056486815,-0.087868206,-0.060308803,-0.06745431,-0.054499336,-0.049076464,-0.060136314,-0.032900136,-0.08310302,-0.06849099,-0.055217158,-0.062375605,-0.07644283,-0.029864104,-0.079632744,-0.041432936,-0.046051305,-0.070946515,-0.050881322,-0.05041323,-0.048165645,-0.05721902,-0.0610765,-0.065940805,-0.045073207,-0.06811647,-0.075526424,-0.044296075,-0.056675028,-0.057658106,-0.05929276,-0.05215447,-0.055728294,-0.056647334,-0.05307754,-0.04942954,-0.06209169,-0.05246501,-0.05306327,-0.052974347
0.0005743289,0.03788059,0.046054743,0.052029952,0.051274173,0.028684791,0.038657658,0.043481734,0.031953342,0.030333519,0.06260732,0.026341224,0.046593953,0.10701767,0.06921794,0.03757685,0.0027559383,0.06890132,0.043624952,0.08542065,0.065167956,0.0456986,0.04642633,0.008310711,0.0456461,0.05229733,0.017625563,0.0710363,0.03591121,0.019494675,0.024229227,0.020887356,0.011714391,0.045790542,0.036415257,0.049656942,9.7726035e-05,0.0071355943,0.027615858,-0.00760338,0.02459146,0.047072254,0.08601802,0.0057385024,0.037871536,0.003990158,0.050639693,0.028083906,0.032076314,0.020858694,0.0053071743,0.0581533
0.053500347,0.049958166,0.05330475,0.051264048,0.056072302,0.014092473,0.042974126,0.048491802,0.020646023,0.056463066,0.04884556,0.051462326,0.03940724,0.008983908,0.06775507,0.0363434,0.056400627,0.05235963,0.052528903,0.0460283,0.058658775,0.05046604,0.054180663,0.022995137,0.04806174,0.0487796,0.021361463,0.049390405,0.053900283,0.04234017,0.037147485,0.035227463,0.04666592,0.052521568,0.04748629,0.055674005,0.050410625,0.030030664,0.027893288,0.045290902,0.04198622,0.04390938,0.048580628,0.0495142,0.05409402,0.038026042,0.05278245,0.034035854,0.023017306,0.042607397,0.04914905,0.055844523
-0.05443309,-0.019128568,-0.030124912,-0.051871113,-0.041197333,-0.045251474,-0.08009075,-0.06876406,-0.04172883,-0.049325682,-0.045743644,-0.052159104,-0.034156863,-0.03755841,-0.07216754,-0.06494949,-0.034214396,-0.045297302,-0.04350559,-0.019578695,-0.029179811,-0.044827923,-0.07452696,-0.035414763,-0.04701861,-0.04255564,-0.06405638,-0.04431106,-0.03550866,-0.050136503,-0.06836066,-0.07383892,-0.030435324,-0.040970758,-0.07151838,-0.04941633,-0.048301402,-0.02752488,-0.01988454,-0.017320737,-0.031805642,-0.040127177,-0.066934794,-0.056474157,-0.039931193,-0.045418125,-0.038674947,-0.020117456,-0.03327339,-0.058761083,-0.039121274,-0.041310325
0.060799055,0.06317081,0.06532742,0.07272957,0.06881007,0.04008079,0.058447614,0.06726747,0.07249739,0.074679606,0.079070926,0.061755273,0.06758678,0.06550067,0.06649171,0.07121494,0.067944616,0.07986798,0.06308332,0.079536684,0.06497095,0.06595048,0.06506538,0.058979373,0.06890636,0.072100244,0.054362226,0.07700881,0.06627276,0.06867036,0.08557407,0.07090552,0.07964647,0.07085172,0.0782688,0.06715303,0.069755375,0.072218396,0.0682624,0.065044455,0.06488082,0.07146098,0.077622615,0.06817295,0.069534175,0.0627819,0.073120624,0.07144699,0.061887056,0.07071373,0.066619,0.062602095
-0.017399225,-0.0067026955,0.002083386,4.4168126e-05,-0.010328644,-0.0043904027,-0.004578216,-0.013413487,-0.010441297,-0.01086219,-0.014849973,-0.013019359,-0.021130664,0.0014136425,0.009757968,-0.0076178457,-0.0002883665,-0.013831335,-0.00059791206,-0.02269542,-0.0149031505,-0.0082577765,-0.02743953,-0.0059211105,-0.0144702755,0.0053229416,-0.0014461975,0.0046385005,-0.0030281267,-0.010663401,0.00038230518,-0.004908991,0.0009585049,-0.007935854,-0.010930013,-0.0063086865,-0.035005156,-0.013609816,-0.017482886,-0.0047965925,-0.009832149,-0.012920144,-0.010922223,-0.02038833,-0.0056755794,0.0067015616,-0.0015666124,-0.0028701746,-0.004254685,-0.011931507,0.000771312,-0.0013336171
0.033165757,0.036441196,0.036711074,0.029870149,0.02747574,0.013157057,0.029707681,0.02119281,0.016380813,0.01789799,0.023157418,0.032566596,0.036537003,0.011368066,0.06464753,0.037419863,0.034708254,0.0230571,0.02070677,0.030594459,-0.0040239245,0.015776182,0.0077141942,0.06902942,0.012191972,0.03695186,0.016588673,0.012208881,0.048454195,0.014200372,0.04915265,0.023639373,0.026194975,0.024734288,0.013723508,0.019806754,0.014108941,0.023193354,0.022272239,0.014356544,0.03318224,0.021457283,0.03199912,0.016546572,0.027594449,0.0073873433,0.025249898,0.03487114,0.02011732,0.01923529,0.02464708,0.021230422
-0.06813444,-0.061825372,-0.06697541,-0.062242318,-0.068945274,-0.061945703,-0.06983851,-0.058757182,-0.062098768,-0.044910412,-0.06575249,-0.05724947,-0.06497069,-0.03959268,-0.043838292,-0.067399636,-0.064907685,-0.06520438,-0.05157005,-0.06405119,-0.05979974,-0.053750657,-0.05153176,-0.06339484,-0.055103496,-0.06488611,-0.06406716,-0.059051387,-0.06919384,-0.060243916,-0.081760764,-0.06259145,-0.07430399,-0.06358362,-0.06777947,-0.061848287,-0.06005728,-0.08210725,-0.08505321,-0.06386311,-0.06795393,-0.061670642,-0.051746324,-0.047751248,-0.06447651,-0.05978066,-0.05623678,-0.06982783,-0.054304022,-0.06106853,-0.05971624,-0.06212275
0.09919667,0.076214805,0.10969167,0.08595632,0.07755325,0.08837722,0.070358776,0.083867,0.12011771,0.09001037,0.092778005,0.09296779,0.06455958,0.07239806,0.08891773,0.09842952,0.103133485,0.095515504,0.08114097,0.069673374,0.0739195,0.079235636,0.06695406,0.07959278,0.07713797,0.12236178,0.079607695,0.08224685,0.091811545,0.11207865,0.10078056,0.0956152,0.1114906,0.08086884,0.10716669,0.0753518,0.08082828,0.052644283,0.050214432,0.11924665,0.08144435,0.07350748,0.0808134,0.095770456,0.090875424,0.095418334,0.07380445,0.07291526,0.11111056,0.08441888,0.08993649,0.09979359
0.006645713,0.0181746,0.004095067,0.0120745655,0.018704101,0.047941003,0.013923988,0.013590496,0.028321033,0.032277785,0.0032576355,0.0028680693,0.016126014,0.053354185,0.019011026,0.014079512,0.0037878696,0.003016723,0.02140575,0.011506503,0.017692786,0.021870144,0.017627727,-0.01890492,0.022742523,0.017586283,0.029229447,0.018795732,0.0038519672,0.021273566,0.003805313,0.017033529,0.00970846,0.0032424578,-0.0030500959,0.011818171,0.025842834,0.009208911,0.023016788,-0.013691963,0.009935869,0.024997512,0.013710793,0.0073528755,0.0071336394,0.02428129,0.005078347,-0.00044256242,0.03174387,0.02079861,0.0106530525,0.020304753
0.11088325,0.13511063,0.12104892,0.10764582,0.113770954,0.0798341,0.09599939,0.10210384,0.094963685,0.11642024,0.114048555,0.13467628,0.098692805,0.1018598,0.08981451,0.10623647,0.10548353,0.10607495,0.11347625,0.13687271,0.112546325,0.10718414,0.100790516,0.100732155,0.10067878,0.09628954,0.06239081,0.11525262,0.116546355,0.08114086,0.08863571,0.080323294,0.10247627,0.10815246,0.10571811,0.11945999,0.13794746,0.09336468,0.06465981,0.09324594,0.09290149,0.12268723,0.08063605,0.13118732,0.11107298,0.056679163,0.1062728,0.08314525,0.08841551,0.10309986,0.11053561,0.123331524
-0.041093778,-0.023108989,-0.056163147,-0.06485598,-0.039255887,-0.05036258,-0.07632085,-0.07216918,-0.05726768,-0.041367985,-0.051390246,-0.04560468,-0.034136415,-0.01606597,-0.06843999,-0.044052277,-0.050734807,-0.062154442,-0.06293212,-0.034803666,-0.024971692,-0.052894816,-0.073289,-0.10073443,-0.04512212,-0.08950394,-0.040255867,-0.0578467,-0.055991758,-0.049329035,-0.053081933,-0.049126565,-0.032198988,-0.043661248,-0.048586883,-0.052606612,-0.01308338,-0.004531087,-0.023896538,-0.050301578,-0.047411885,-0.055910345,-0.07471518,-0.07107317,-0.046849027,-0.066843055,-0.082137406,-0.043221332,-0.055886574,-0.05104423,-0.04930647,-0.046911545
-0.084465206,-0.094144106,-0.0625849,-0.069516234,-0.074462295,-0.031791624,-0.04864365,-0.059371095,-0.057503983,-0.070402116,-0.06481115,-0.06614929,-0.08270295,-0.016682312,-0.06500492,-0.057530142,-0.06397198,-0.06072085,-0.08119029,-0.079569705,-0.10229218,-0.08214412,-0.052994594,-0.05214605,-0.082311764,-0.05671531,-0.06361873,-0.07774921,-0.060742505,-0.08243981,-0.056073908,-0.058003478,-0.09432221,-0.06985101,-0.05798372,-0.073279485,-0.08779465,-0.12341036,-0.11129644,-0.07292578,-0.08047043,-0.0672787,-0.058777064,-0.055288516,-0.067813896,-0.0757158,-0.07277677,-0.089890406,-0.053732853,-0.06837708,-0.07213029,-0.06398883
-0.025752645,-0.009048911,0.002243988,0.01189933,-0.020351257,-0.0011913192,-0.011631229,-0.01493252,-0.029241685,-0.028398784,-0.003975913,-0.017892657,-0.009955498,-0.02778968,0.018697053,-0.0028537374,-0.014333487,-0.009599088,0.00015709562,0.004286461,-0.030293403,-0.011508512,0.00386949,-0.0049841963,-0.023041755,0.018548874,-0.027906062,0.019775879,0.0014959666,-0.032229174,0.014562583,-0.023634741,-0.015023195,-0.009959589,-0.003925889,0.010790514,-0.0028195665,-0.0031660995,0.014226062,-0.039822455,0.004888753,-0.0012459337,-0.012029911,-0.018984891,-0.010071246,-0.02972699,0.005343347,0.00076819136,-0.023679055,-0.012311113,-0.021557646,-0.0066214297
-0.47070453,-0.44276682,-0.42853528,-0.42447737,-0.43693194,-0.4878844,-0.40478942,-0.42672202,-0.5003601,-0.46778563,-0.4545376,-0.41183132,-0.48252204,-0.5675233,-0.42528665,-0.4486937,-0.45994514,-0.45599586,-0.44862616,-0.43860754,-0.42470145,-0.4533266,-0.46081668,-0.49502796,-0.45502904,-0.42118543,-0.5037717,-0.42995647,-0.443217,-0.466064,-0.42291278,-0.45579556,-0.48525006,-0.47440335,-0.46415618,-0.42892691,-0.40491012,-0.50706196,-0.49992347,-0.48075894,-0.46473476,-0.43039533,-0.45073208,-0.433074,-0.458669,-0.47724968,-0.42551354,-0.51774687,-0.51263076,-0.4393921,-0.403277,-0.43647116
0.019419445,0.009824437,-0.005905867,-0.005190614,0.011873118,-0.0029562842,0.0016744037,0.0008079767,-0.00019285452,-0.0093149515,-0.00025507045,0.0037194418,-0.005165976,-0.03241464,-0.0312891,0.0020303165,0.0010759698,0.009410763,0.00079514075,-0.0016261,0.014343435,0.003454526,-0.04351682,-0.032330938,0.0070225815,-0.028556444,0.02907915,0.00753201,0.0043479726,0.017152982,-0.011945545,0.010976097,0.00029920228,0.0063780933,-0.005047049,0.008715525,0.027152475,0.016790152,0.014814123,0.035851277,0.0029906612,0.016971007,-0.0036227594,-0.004196631,0.0039920695,0.044460826,-0.008185921,0.02833083,0.0075809583,0.018408665,0.015681857,0.0026234551
-0.20835517,-0.2291231,-0.21964453,-0.21590061,-0.21476509,-0.2116266,-0.20505281,-0.20613372,-0.21358265,-0.21467513,-0.22843382,-0.17671749,-0.21665448,-0.2495357,-0.2050136,-0.21848154,-0.21187082,-0.2281908,-0.21445888,-0.23195882,-0.1899026,-0.21240348,-0.22402771,-0.25229988,-0.20922346,-0.22669005,-0.20553705,-0.23372552,-0.21790574,-0.20276251,-0.20952938,-0.20038189,-0.20707446,-0.22663577,-0.22381371,-0.21856178,-0.1755931,-0.2061758,-0.20313497,-0.21346459,-0.21339716,-0.19505338,-0.21351644,-0.2068053,-0.2214578,-0.19778877,-0.20931894,-0.22310479,-0.21943745,-0.19364923,-0.19449373,-0.22289883
0.073559605,0.03888225,0.05027331,0.049786173,0.043669213,0.04760164,0.07253159,0.067238994,0.073595285,0.046692453,0.05987327,0.06407871,0.07020254,0.08868178,0.036834475,0.06405851,0.05434203,0.059885453,0.060320135,0.0654999,0.047175847,0.055487655,0.04431655,0.0144859515,0.050490588,0.04210608,0.043043382,0.052635707,0.06439095,0.053685382,0.066394195,0.065465316,0.06801999,0.05517889,0.05167735,0.042705223,0.06610682,0.0595877,0.06589113,0.044773255,0.061827715,0.06441132,0.06440666,0.062060867,0.054127634,0.06966237,0.054852962,0.06404857,0.061144523,0.06604796,0.06334863,0.060485184
0.06466877,0.04303032,0.057874184,0.054609522,0.049240842,0.021711763,0.058133587,0.056396544,0.0378648,0.03349459,0.051618863,0.052901987,0.061191045,0.033743992,0.050425086,0.050135665,0.06004078,0.05271868,0.059657652,0.04234289,0.05519086,0.05257044,0.0625267,0.017316226,0.045062035,0.031603325,0.030189438,0.063246794,0.05911596,0.041704547,0.058504146,0.050899092,0.057139356,0.05640365,0.059176356,0.062123,0.046559583,0.057045136,0.049020126,0.047614187,0.055512525,0.058752596,0.054815147,0.06938018,0.0580875,0.042095795,0.049819276,0.047139455,0.032733075,0.048576344,0.055489942,0.070000604
