informal,posemo,affect,focuspast,death,friend,family,relativ,cogproc,social,leisure,health,filler,body,ingest,work,certain,assent,risk,affiliation,discrep,achiev,sad,motion,tentat,time,anger,swear,hear,anx,space,netspeak,female,drives,insight,power,percept,cause,sexual,nonflu,bio,feel,home,reward,male,negemo,see,money,focusfuture,relig,focuspresent,differ
0.12091178,0.09612848,0.1087704,0.053269852,0.05611881,0.09424023,0.17650038,0.11622751,0.09938872,0.13905974,0.11685667,0.07414512,0.13908587,0.08584029,0.04863262,0.16253337,0.08138393,0.1011123,0.14532858,0.123636745,0.017265946,0.1400378,0.13778226,0.12480505,0.06423061,0.12695229,0.10586775,0.10257439,0.10035878,0.12926865,0.09790065,0.13641077,0.1967106,0.13430414,0.11045613,0.1438222,0.10163064,0.15184917,0.12393472,0.12715137,0.085086554,0.11449904,0.14520507,0.11718818,0.15174936,0.12160742,0.13373347,0.1424325,0.022847477,0.072582595,0.14831199,0.14357533
0.24585113,0.19338328,0.20178004,0.14714393,0.25414133,0.21768942,0.2476305,0.22731014,0.20813341,0.21006712,0.2744221,0.22621027,0.089443706,0.21371186,0.19120178,0.28266528,0.24669772,0.22485678,0.23943847,0.23954761,0.13911648,0.25686896,0.1865038,0.20236172,0.20621113,0.24684419,0.22456275,0.26101825,0.09718986,0.20793489,0.23029186,0.2762107,0.1677782,0.22561514,0.18521938,0.19713065,0.15537521,0.23428747,0.23517284,0.1529211,0.21210097,0.18379502,0.22068335,0.27000493,0.22175369,0.21164739,0.1519485,0.31571534,0.22880797,0.22251754,0.21226738,0.20452411
0.11463339,0.06402871,0.04239081,0.084368184,0.014757117,0.1086877,0.11035712,0.06416597,0.059439503,0.10774708,0.06093958,0.07311058,0.10638723,0.07578036,0.008354252,0.11392457,0.084598556,0.15717633,0.03394977,0.13101414,0.052082516,0.07868644,-0.024259571,0.044656612,0.026640324,0.059034668,0.024921445,0.061969884,0.072349325,-0.0030663982,0.07872005,0.124790244,0.116676524,0.08151451,0.051393814,0.07071658,0.028365295,0.08804418,0.1157728,0.14248401,0.061474748,0.030206388,0.06234355,0.061577894,0.11792696,0.021039966,-0.0025286344,0.0039928053,0.038232062,0.07178445,0.048459403,0.0741004
0.12855285,0.24462335,0.23887877,0.19505434,0.2175522,0.21283585,0.24169724,0.20394003,0.23091507,0.21672434,0.12603773,0.21843517,0.20725806,0.19692658,0.26713684,0.23311761,0.24830411,0.1567722,0.21771792,0.21482638,0.21124195,0.21601334,0.27803734,0.20577887,0.3078415,0.2014986,0.21729065,0.11806692,0.22259764,0.3265905,0.20242289,0.08188186,0.19230543,0.22030294,0.24945052,0.22403869,0.22674043,0.18391146,0.16894162,0.2568494,0.2184904,0.21257886,0.21205781,0.18886594,0.19528411,0.2341716,0.24488166,0.16626744,0.2716469,0.21906273,0.16849272,0.12867443
0.0895473,0.13748273,0.1529347,0.21076968,0.14748086,0.16456646,0.18101086,0.1760333,0.18351689,0.1710101,0.17600013,0.12717824,0.11698206,0.15349057,0.1810469,0.13920641,0.15195447,0.004534593,0.22056866,0.19888647,0.24295619,0.14561787,0.20531808,0.1914414,0.22244774,0.19278853,0.14271231,0.123324506,0.19810212,0.17450938,0.14727373,0.08370056,0.15690465,0.15387534,0.17753214,0.12034397,0.14816941,0.12531582,0.11009474,0.06863675,0.15367097,0.10208682,0.19246277,0.17986889,0.13399318,0.16827528,0.16303523,0.1285404,0.27536127,0.18586916,0.17580573,0.2312209
0.30416957,0.29114875,0.2914376,0.3373481,0.2875077,0.28804183,0.20863616,0.2941451,0.32184312,0.3021821,0.3292406,0.2739154,0.33409044,0.25198722,0.25197557,0.36244598,0.29807085,0.317473,0.32449827,0.3052741,0.31959558,0.3705133,0.2946902,0.32232994,0.2917814,0.29360986,0.2956116,0.27033833,0.3718729,0.29270384,0.27100772,0.32900658,0.24220695,0.31791854,0.33680943,0.30610204,0.31729957,0.37122807,0.23985647,0.31530917,0.2631079,0.23502675,0.21796551,0.34617352,0.21004207,0.2914187,0.38727227,0.29358143,0.32506418,0.2788472,0.3802462,0.32891226
-0.29774436,-0.30875093,-0.30127332,-0.36442047,-0.27792862,-0.33519432,-0.31352988,-0.32920125,-0.35078043,-0.3278475,-0.35253122,-0.26901177,-0.46795464,-0.34573653,-0.24977534,-0.29910207,-0.30771124,-0.32831943,-0.3415696,-0.3227177,-0.37142932,-0.3517993,-0.33300444,-0.34555522,-0.3701278,-0.3305597,-0.2727375,-0.26593736,-0.36306608,-0.2842611,-0.31511644,-0.31552804,-0.3196577,-0.32154056,-0.32579035,-0.3082613,-0.33386898,-0.3692145,-0.26606223,-0.26428387,-0.29059935,-0.33287632,-0.36279923,-0.3539462,-0.31157878,-0.29275158,-0.36877254,-0.3153087,-0.32003546,-0.2250197,-0.33449432,-0.3721719
0.22428672,0.15955581,0.16140613,0.19419861,0.1557906,0.13223009,0.12159145,0.15672758,0.16986224,0.15326339,0.12677859,0.17263862,0.12275218,0.12388105,0.12104759,0.14628495,0.17469436,0.22434303,0.16537943,0.13804078,0.18288414,0.13981627,0.14543334,0.15352418,0.15242057,0.13462009,0.16848935,0.19060072,0.1963296,0.12695935,0.17610016,0.25025898,0.13440089,0.14351733,0.1670635,0.13975216,0.17699495,0.15818995,0.20106842,0.24030001,0.14553231,0.18671097,0.188262,0.15480426,0.14368944,0.16336417,0.17796084,0.13125314,0.07709098,0.09141355,0.1791427,0.20686863
-0.006026089,-0.0047741355,0.03899047,0.05996003,0.1593418,0.037947338,0.054020885,-0.00030312667,0.018025557,0.00506959,-0.061537836,0.003050291,0.11622082,-0.034763474,-0.053535864,0.045892917,0.010419493,-0.05138313,0.04405112,0.0062165046,-0.03337724,0.02917813,0.09769642,-0.025588121,0.0408166,-0.005347918,0.06993038,0.032418583,-0.018483773,0.032583047,0.015690826,-0.03797293,0.017710948,0.03422839,0.029010575,0.048359882,-0.02008492,0.02263699,0.0025638775,-0.018587613,-0.026037028,-0.050422482,0.04008799,0.016369803,0.0031486931,0.083549604,0.03021069,0.049887206,-0.033668112,0.109727055,-0.036949664,0.00698129
-0.32121086,-0.36653674,-0.34287938,-0.29025817,-0.2950853,-0.32286426,-0.3148024,-0.2925232,-0.3153018,-0.32678285,-0.40113798,-0.33682027,-0.30166715,-0.2810051,-0.37253866,-0.40131533,-0.33439156,-0.42237455,-0.2976313,-0.3051293,-0.25808135,-0.38622066,-0.31959513,-0.2714677,-0.309396,-0.30793867,-0.31055853,-0.3069331,-0.27706584,-0.35587096,-0.29626563,-0.30352223,-0.37257028,-0.35251376,-0.32439864,-0.37605652,-0.31108132,-0.30663425,-0.397093,-0.2560411,-0.3290376,-0.2987269,-0.36151358,-0.38143578,-0.35251075,-0.32078266,-0.32711282,-0.319951,-0.35994667,-0.37611097,-0.24144323,-0.3327607
-0.2548826,-0.2120033,-0.2458877,-0.27990034,-0.2984798,-0.20386752,-0.19732533,-0.27889454,-0.2866631,-0.2459065,-0.2967237,-0.29853916,0.04157135,-0.25211293,-0.23512487,-0.312148,-0.26211536,-0.20329371,-0.2872709,-0.21883859,-0.2584384,-0.29919648,-0.2719461,-0.27268097,-0.28032255,-0.27192065,-0.29214853,-0.29209742,-0.22981283,-0.264923,-0.28190237,-0.23952496,-0.23185827,-0.2741963,-0.30908278,-0.28309855,-0.25211236,-0.32136542,-0.37064248,-0.2138127,-0.2725834,-0.24878013,-0.19347467,-0.2761034,-0.25904244,-0.28109378,-0.26022765,-0.270491,-0.2732305,-0.27154866,-0.3018782,-0.2636179
0.26747847,0.1618484,0.14944127,0.102838404,0.112462394,0.14912744,0.13171804,0.114086546,0.08074258,0.14162377,0.24724033,0.12151035,0.22784157,0.14869422,0.19469373,0.11438654,0.116850555,0.28834155,0.094867535,0.16623046,0.080280274,0.09166201,0.120504744,0.13400397,0.08286414,0.11455469,0.16784605,0.26209956,0.17034735,0.11190091,0.101656765,0.26492062,0.12824757,0.1327255,0.05913649,0.12943298,0.14168334,0.09430801,0.1674815,0.2897463,0.15362772,0.1363142,0.12045812,0.12919557,0.094022386,0.14000991,0.12167559,0.14579616,0.07900201,0.2142702,0.16073371,0.049321856
-0.029634185,0.02831101,0.014768417,0.03365906,-0.045285255,-0.029431565,0.046689328,0.031775,0.03575358,-0.006523462,-0.08595881,-0.058042604,0.02202911,-0.056736875,-0.063107125,-0.029387891,0.027538404,0.024824003,-0.03189083,-0.012154578,0.026922207,0.013313886,0.059638675,0.014054359,0.051731974,0.04759303,-0.046393864,-0.07272973,-0.015680978,0.0354521,0.03761638,-0.03228185,-0.0012697487,-0.003558167,0.057284888,-0.005041708,-0.02457489,0.022654368,-0.07723536,0.17828476,-0.058635294,-0.048487987,-0.001213528,-0.008829043,0.012950041,0.0023227353,0.0009817586,-0.0835179,0.0966189,0.0847697,-0.0034604277,-0.008684528
-0.09630444,0.0074858144,0.0053164484,-0.025128055,-0.009728073,0.014831078,0.020465529,-0.018990368,-0.012494361,0.024581287,0.028121166,0.03801263,-0.100433856,-0.065132216,0.068509445,0.013163556,0.005413611,-0.07835567,-0.050622627,0.019558994,-0.0118552325,-0.033933625,-0.001887624,0.01963355,0.009389919,-0.024962053,0.00795802,-0.12072778,0.03022838,0.022812175,-0.04583844,-0.12438615,-0.00015667354,-0.019697145,-0.00040126813,-0.01894807,0.02564703,-0.052691784,-0.03964264,-0.03879857,0.0060063996,0.05167634,0.017129207,-0.047706228,0.0029785244,0.0018852138,-0.031583663,-0.05115444,-0.008465371,-0.066669166,0.009545529,-0.03434431
0.058721118,0.118071415,0.104435995,0.11688928,0.03190276,0.09907879,0.12501822,0.08657723,0.07392715,0.0809303,-0.0054800054,0.0906263,0.05881218,0.12731765,0.06383491,0.01820455,0.096617244,0.13352539,0.06550305,0.082600884,0.1543158,0.062365223,0.09992914,0.0977491,0.067686886,0.060082637,0.077991806,0.07012548,0.06525336,0.111774184,0.106510654,0.047877338,0.072314896,0.07931366,0.062446702,0.08060345,0.089490354,0.03393847,0.057618577,0.17015868,0.083159946,0.12246767,0.030477414,0.09766621,0.10366522,0.089359835,0.072792046,0.057087176,0.12725669,0.093321055,0.03984296,0.062913604
-0.62974554,-0.6106214,-0.60178113,-0.75562155,-0.5702856,-0.6348141,-0.67967147,-0.62189823,-0.656105,-0.6562814,-0.4767624,-0.58065206,-0.52882564,-0.60882246,-0.55958843,-0.61360234,-0.6303645,-0.59256196,-0.62160313,-0.63198745,-0.6708172,-0.67868745,-0.6368765,-0.65866476,-0.62712884,-0.59996706,-0.5731543,-0.5785118,-0.6637741,-0.62840444,-0.6127587,-0.6347337,-0.6501309,-0.6281271,-0.66819376,-0.6069221,-0.63982105,-0.69021004,-0.5491212,-0.6641878,-0.5873016,-0.62464994,-0.53394157,-0.6716198,-0.6257867,-0.59356135,-0.6517009,-0.58530766,-0.61279607,-0.6217502,-0.6771791,-0.67192227
-0.020575183,-0.0017245463,0.024097642,-0.0864617,0.09072675,-0.015508014,0.03966439,-0.0020074728,-0.006448073,-0.00046393886,-0.01476698,0.007391768,0.05919844,0.016864423,-0.014592729,-0.029152116,-0.038833167,-0.012489849,0.06331693,-0.001366644,-0.0065409313,0.017073538,0.06544768,-0.01490413,-0.020690368,0.011410969,0.045983545,-0.007247318,-0.02348485,0.020436129,-0.0015210935,-0.028126631,-0.025368927,0.01204166,0.011103272,0.011874204,0.0066246525,0.0026552775,-0.024889212,-0.122265756,-0.004347094,0.034653082,-0.025387973,0.032752886,0.007656372,0.047887508,0.011961943,0.0066751083,-0.014593889,0.019443564,0.03776889,0.005224378
-0.18977153,-0.19073834,-0.20895079,-0.26257274,-0.2804767,-0.22469781,-0.24056216,-0.24102238,-0.19180457,-0.23214759,-0.2614796,-0.2011604,-0.23109047,-0.19278032,-0.17711426,-0.24608487,-0.18719509,-0.13644,-0.22472939,-0.2141681,-0.13261361,-0.23217194,-0.26012713,-0.23463042,-0.21483326,-0.23098259,-0.23691894,-0.17698176,-0.2985473,-0.21689546,-0.2501856,-0.20464818,-0.20604286,-0.2377964,-0.17554209,-0.2630984,-0.24814077,-0.21626952,-0.17393462,-0.107431695,-0.19235808,-0.22404043,-0.25393933,-0.22403124,-0.26676545,-0.22622691,-0.2828932,-0.25510493,-0.17308314,-0.2988758,-0.20270863,-0.22405246
-0.03648923,-0.085355334,-0.09675895,-0.1415611,-0.15611383,-0.08892715,-0.081860594,-0.10024726,-0.10639313,-0.068114,-0.05414288,-0.1247645,-0.15059121,-0.104313314,-0.124993324,-0.054081008,-0.07710618,0.006391121,-0.11297904,-0.07505439,0.0044353157,-0.091978475,-0.10206768,-0.0878938,-0.15452188,-0.09224211,-0.066174835,-0.021796593,-0.048970982,-0.12936604,-0.10960933,-0.037928987,-0.08701851,-0.08244532,-0.13910368,-0.07153422,-0.09068565,-0.08826199,-0.06350569,-0.06773245,-0.11249442,-0.05765517,-0.0732806,-0.09319169,-0.0057349973,-0.10591722,-0.13483892,-0.044162534,-0.11274276,-0.0018915466,-0.04514305,-0.11167964
0.23501423,0.21638274,0.2388228,0.23596872,0.17863116,0.22466026,0.1151047,0.25293356,0.22789744,0.18643293,0.15487155,0.19330226,0.25134087,0.18812989,0.16319823,0.2192351,0.2046458,0.17138766,0.27029198,0.19907066,0.18793793,0.24335715,0.30576202,0.20907632,0.24311985,0.26792863,0.2436793,0.25045884,0.22661683,0.22982176,0.27322233,0.22165476,0.15921633,0.2367828,0.19962412,0.24831387,0.22252324,0.21704473,0.23362628,0.19929157,0.18529509,0.23940095,0.1893997,0.23446567,0.20989583,0.2602615,0.22250721,0.2157061,0.25099775,0.22978324,0.22305393,0.33509883
-0.2054568,-0.1584747,-0.14704956,-0.1989766,-0.20388494,-0.24551453,-0.24835019,-0.15541044,-0.14017133,-0.22569245,-0.23495486,-0.14970285,-0.29153916,-0.13989884,-0.16247243,-0.1867404,-0.10536559,-0.25982645,-0.11444508,-0.21737772,-0.14075994,-0.18512316,-0.17598015,-0.15891935,-0.14529225,-0.14545771,-0.12170329,-0.11748166,-0.21189164,-0.124488436,-0.15296136,-0.22813046,-0.24800873,-0.18516538,-0.108744964,-0.20127626,-0.140374,-0.16554904,-0.1546638,-0.23076901,-0.15162505,-0.121551774,-0.21187755,-0.15137054,-0.26097625,-0.13521305,-0.12383015,-0.193461,-0.18372226,-0.25177217,-0.16640352,-0.25175732
0.32064888,0.37154043,0.38202637,0.32084373,0.35521626,0.30181462,0.33271864,0.3356953,0.34825355,0.29520676,0.27338308,0.3555883,0.3650695,0.32637337,0.2893223,0.3599279,0.3874114,0.3617514,0.34886605,0.31961596,0.335435,0.30975637,0.36056894,0.3025421,0.37337512,0.35995278,0.39768785,0.3408971,0.30687302,0.41083613,0.34674457,0.28643453,0.29259524,0.34009087,0.338398,0.3535488,0.3251134,0.30905664,0.37231624,0.37080574,0.33988425,0.35619047,0.30202276,0.29719844,0.27285367,0.3906348,0.31402293,0.30498362,0.35422996,0.37996373,0.28605148,0.3134355
0.064828865,0.13209915,0.13076968,0.20265402,0.061338555,0.09847972,-0.04519179,0.10681952,0.18176085,0.08127544,0.15368792,0.10251553,0.04474073,0.08573332,0.06691352,0.14700378,0.16172847,0.11278065,0.13293229,0.12158899,0.13779013,0.15846948,0.07877963,0.15182075,0.14187807,0.09586188,0.14214338,0.06262064,0.1352207,0.14061189,0.08245449,0.03749832,-0.022676429,0.121829286,0.2653987,0.09634908,0.14345944,0.18391989,0.09059773,0.10871582,0.094978794,0.12247737,0.03913815,0.15191197,-0.0024652441,0.1284954,0.17968635,0.12033253,0.11515571,0.12266173,0.17786324,0.12496828
0.013362213,0.0823936,0.06370215,0.1535632,0.073177375,0.03272806,-0.044178933,0.07488738,0.064226136,0.013935536,0.1168173,0.11014833,0.19104978,0.026215555,0.051890977,0.072706506,0.063292146,0.041069314,0.07528181,0.07793282,0.0012517348,0.13431332,0.120231524,0.0492431,0.012276265,0.103319794,-0.04662378,-0.12775338,0.06290725,0.0638743,0.06975565,0.071335025,-0.03084809,0.07784015,0.10085953,0.05874456,0.081860594,0.09126739,0.00083288277,0.11357479,0.04602317,0.06835009,0.051846575,0.14116214,0.0566693,0.043347504,0.114059396,0.07204672,0.023469774,0.09406666,0.05248879,0.07645555
-0.19426914,-0.2581235,-0.2444825,-0.1863789,-0.22773056,-0.18008912,-0.19821139,-0.1765982,-0.21865174,-0.2164477,-0.1767743,-0.17257172,-0.24810687,-0.201732,-0.1933525,-0.12452984,-0.23221855,-0.246656,-0.2742112,-0.2026367,-0.31623253,-0.20569335,-0.26357025,-0.17303813,-0.21569607,-0.21119182,-0.21317257,-0.16180027,-0.2487856,-0.22744961,-0.16204879,-0.20966211,-0.18507345,-0.20901309,-0.21368496,-0.19802354,-0.21457754,-0.15900892,-0.11459272,-0.2989937,-0.18448009,-0.2078889,-0.17034462,-0.2382236,-0.22219819,-0.23120666,-0.1949609,-0.13899282,-0.26631933,-0.17639603,-0.23474093,-0.20445761
-0.03453824,-0.0049474933,-0.012956576,-0.029400526,-0.044829544,-0.021107413,-0.043042306,-0.12441123,-0.06082328,-0.0033457023,-0.035233047,-0.058367006,-0.10767941,-0.07359766,-0.044635292,-0.08428092,-0.036620267,-0.018527422,-0.036647316,-0.020837992,0.01827609,-0.08278133,-0.011126862,-0.12409453,-0.048881166,-0.10606925,-0.018870294,-0.08190054,-0.013697604,0.019337155,-0.14002942,-0.03224615,-0.012746003,-0.054691613,-0.098847315,-0.059399612,-0.03738741,-0.09228285,-0.040005982,-0.010612247,-0.057362158,-0.05991959,-0.071558766,-0.062373925,-0.027238837,-0.019592639,-0.044829044,-0.13135211,-0.113513716,-0.052991867,-0.083346955,-0.07165414
0.51391715,0.43638858,0.47237682,0.35283536,0.44806924,0.47974104,0.5336906,0.39239016,0.37566385,0.49990413,0.46871498,0.45887634,0.2786228,0.4024064,0.41502902,0.45845103,0.39707455,0.4608166,0.46118322,0.450951,0.39402518,0.44972727,0.4791537,0.36924365,0.3648791,0.42493415,0.5489105,0.5622743,0.4293145,0.48858792,0.3855865,0.5078586,0.55563,0.46564922,0.3702518,0.48484778,0.41859332,0.39874065,0.57392275,0.49407718,0.43966803,0.4239914,0.4607746,0.44811347,0.59855264,0.5117746,0.39785412,0.41968048,0.4225267,0.50519514,0.4539,0.32428643
-0.047845755,-0.07684861,-0.07253809,-0.07371685,0.048565377,-0.065657094,-0.070439935,-0.044471644,-0.064342484,-0.035081413,-0.013396112,-0.044448942,-0.10072645,-0.07185288,-0.09955174,-0.014899657,-0.091865234,-0.09094308,-0.016230846,-0.058843203,-0.08577995,-0.047160197,-0.0816679,-0.060047824,-0.08930141,-0.022255577,-0.05775014,-0.043716874,-0.081449844,-0.0997059,-0.04975057,-0.04016807,0.009519995,-0.044639464,-0.04082266,-0.0408282,-0.07217492,-0.032560118,0.03545179,-0.046186436,-0.05273493,-0.11664172,-0.030396432,-0.039646138,-0.046845622,-0.06859465,-0.014022006,-0.022335818,-0.06876455,0.0010745625,-0.0612212,-0.042440854
0.25138253,0.35157722,0.32336012,0.34887227,0.358416,0.3585813,0.4052886,0.32532206,0.2954248,0.35656607,0.35841012,0.34139767,0.1645504,0.26931113,0.32079178,0.37714788,0.3153377,0.31601694,0.31445906,0.3865434,0.25459754,0.32096145,0.31873354,0.33537012,0.2922777,0.33814177,0.2693188,0.16652595,0.28564164,0.31022403,0.3116023,0.26240972,0.36447942,0.35231563,0.2949124,0.35055083,0.30024174,0.29642406,0.31114075,0.2621589,0.29477632,0.31414315,0.33457056,0.34579244,0.4340242,0.29545373,0.28308818,0.39435852,0.29196444,0.44691995,0.24166726,0.2842146
0.053190965,0.084289275,0.07487391,0.10120462,0.044617765,0.0010866413,0.027641436,0.031471275,0.066838875,0.039639384,0.05787489,0.0769141,0.04261004,0.07650856,0.040454287,0.05368751,0.09792908,0.0830297,0.06755294,0.035688337,0.08289755,0.051160067,0.11413432,0.009098084,0.06257394,0.009868477,0.054217607,0.06036331,0.10982772,0.015955975,0.061376356,0.029129837,0.061495222,0.05111641,0.044770084,0.056129634,0.081760645,0.04800592,0.066313036,0.07506863,0.06450044,0.09514229,0.074433856,0.044905625,0.034299184,0.06691464,0.036608253,0.10946391,0.001468964,0.08191177,0.040318843,0.06167056
0.32117468,0.29026407,0.26229084,0.21907532,0.21366636,0.2791156,0.28402635,0.2582775,0.28758928,0.3080699,0.24486595,0.2873011,0.14811933,0.21987669,0.2802457,0.25403467,0.30114943,0.4003946,0.23539433,0.2914878,0.3210529,0.2633389,0.22852558,0.2588766,0.29130277,0.20065497,0.21260816,0.23186319,0.23883452,0.25136775,0.29378065,0.35969463,0.2927858,0.2680709,0.24477835,0.26708916,0.24990156,0.3305267,0.2873036,0.318992,0.25897875,0.23642828,0.22894686,0.25515696,0.28204715,0.2343666,0.25271174,0.24443191,0.222544,0.18835932,0.2489167,0.3083104
-0.078580946,0.023060428,0.010443627,0.17365728,0.1284109,0.045763314,-0.10515807,0.057770982,0.07034704,0.0024864296,0.16344106,0.09345565,-0.015239101,0.04672706,0.07638979,0.15820387,0.045251574,-0.06934488,0.09794921,0.057323456,0.002151394,0.09535309,0.062294982,0.07461738,0.09145807,0.06122912,-0.0803561,-0.17277874,0.0706996,0.07359899,0.034521095,-0.056238472,-0.078229375,0.06585552,0.14092772,0.055475164,0.068519115,0.11106264,-0.04584969,0.042943448,0.058203388,0.05552126,0.094762996,0.024278533,-0.05281416,-0.0053436975,0.06810753,0.11364317,0.07372958,0.069952615,0.019248474,-0.051171254
-0.03965455,0.07544816,0.07992381,0.03465294,0.076177254,0.034653258,-0.024902973,0.045192722,-0.022101372,0.0026299753,-0.010734428,0.037824817,0.036604542,0.029211449,0.048365835,0.01826501,0.014558046,0.024485685,0.060213238,0.033915713,-0.16471377,0.050363805,0.035657994,0.033238593,-0.014937513,0.02215156,0.09971599,0.0013901503,0.07852081,0.09777829,0.07085932,-0.066412255,0.009693545,0.060055092,0.020814572,0.084421135,0.07418585,-0.005062909,-0.004332087,-0.015973695,0.036586653,0.04876221,0.046125885,0.03303837,-0.060552895,0.08503288,0.06898751,-0.045895785,-0.042722225,0.035762608,-0.034592327,-0.099825986
-0.032767422,-0.08574478,-0.0018129898,-0.06175259,0.08878745,-0.1073474,-0.07748773,-0.024486214,-0.11140189,-0.1024324,-0.0027697715,0.06369268,-0.19163193,0.104785964,0.060270157,-0.081542216,-0.15800966,-0.16679837,0.0017879191,-0.084932335,-0.10934142,-0.04252175,-0.012296991,0.012725581,-0.06726097,-0.047827873,0.16338511,0.14482723,-0.024750117,0.10109592,-0.03419775,-0.07450254,-0.03797785,-0.058596037,-0.10948932,-0.05628035,0.008964524,-0.09116561,0.025250178,0.00023616593,0.067926005,0.018426469,-0.06580391,-0.06590191,-0.07489654,0.08351557,-0.013850759,-0.07402626,-0.06860771,-0.08401128,-0.0765215,-0.15565595
0.047858696,-0.04672306,-0.038405143,0.008369019,-0.02681606,-0.05956573,-0.04740292,-0.020948915,-0.0438821,-0.039400592,-0.016009199,0.0033238817,-0.0449009,-0.025094988,-0.034537505,-0.035956625,-0.011895772,0.027002867,-0.08653146,-0.06347612,-0.004465427,-0.052520122,-0.021589298,-0.02557399,-0.052302048,-0.04023394,-0.02748068,0.041511856,-0.043273877,-0.05408567,-0.0033029965,0.05550616,-0.042030275,-0.04545193,-0.053077273,-0.029608747,-0.04902454,-0.059697494,-0.019108463,0.07150237,-0.023647293,-0.032106426,-0.016844504,-0.052940477,-0.024121381,-0.029737834,-0.06354402,-0.0037776884,-0.108644575,0.037781622,-0.045498166,-0.070380636
0.003823823,-0.038427487,-0.02347311,0.050110754,0.042928,-0.06164672,0.041770026,-0.03363817,-0.045521364,-0.016293833,0.045351975,0.041804314,0.035105094,-0.0008600158,0.03895197,-0.013846102,-0.0025648389,0.016251633,-0.050416693,-0.0127415685,-0.067001164,-0.03716538,0.004410828,-0.05626551,-0.05042192,-0.0063456525,-0.004247881,-0.053874914,-0.027839132,-0.052050784,-0.034580495,0.04575688,0.043803386,-0.016581558,-0.039070744,-0.0051967516,-0.040993094,-0.07933368,0.08099274,0.013101453,0.024629653,-0.015585277,0.110041715,-0.03719796,-0.054584023,-0.008512766,-0.07538309,0.05705929,0.0016084766,0.043431114,-0.043936394,-0.028293092
-0.18151024,-0.3122287,-0.3136185,-0.35319802,-0.31168133,-0.33711487,-0.34602696,-0.3232938,-0.30678356,-0.3048857,-0.3768074,-0.37588793,-0.32040414,-0.41844726,-0.38468364,-0.31517464,-0.26113406,-0.14566426,-0.3270387,-0.3335401,-0.22891016,-0.33063266,-0.3304428,-0.30856818,-0.34532493,-0.36371723,-0.2626431,-0.15510626,-0.30269086,-0.36448002,-0.30387306,-0.22237475,-0.26863495,-0.30803767,-0.35263333,-0.2832969,-0.3679415,-0.274747,-0.24141097,-0.1602356,-0.36738738,-0.4402832,-0.45763966,-0.33001846,-0.32746932,-0.31335393,-0.34354463,-0.39093953,-0.33180776,-0.23842312,-0.28307173,-0.29531538
-0.3048078,-0.2900909,-0.27168936,-0.3593429,-0.254791,-0.1978358,-0.11894588,-0.2821757,-0.29341996,-0.22103626,-0.20289789,-0.30797276,-0.29222292,-0.2529617,-0.19127622,-0.2527014,-0.27221817,-0.3484908,-0.33755094,-0.24017823,-0.26593104,-0.32173222,-0.3040593,-0.2783749,-0.24603403,-0.22432292,-0.16539362,-0.15207936,-0.2971029,-0.28369915,-0.32022172,-0.3933226,-0.17388083,-0.28193036,-0.3302366,-0.277712,-0.3214107,-0.32273597,-0.27555105,-0.28874543,-0.2551169,-0.35103694,-0.23363605,-0.28916854,-0.14783223,-0.2513747,-0.33491018,-0.2909248,-0.22121233,-0.31218463,-0.32691994,-0.31586546
-0.11508119,-0.10094931,-0.088341616,-0.071629904,-0.12230672,-0.062478002,-0.032771878,-0.08835713,-0.06239162,-0.07522307,-0.16383135,-0.048953168,-0.18584614,-0.031135935,-0.06110025,-0.13363445,-0.10493838,-0.053593494,-0.0854293,-0.07958116,-0.04734831,-0.13628379,-0.10402519,-0.07930715,-0.055510987,-0.069049865,-0.04967149,-0.01841025,-0.18419059,-0.12000293,-0.10661727,-0.17534524,-0.023396717,-0.106195465,-0.083427615,-0.10345646,-0.09252565,-0.047122978,-0.015604932,-0.028683078,-0.043581717,-0.032922916,-0.14683528,-0.15041801,-0.074980654,-0.07784187,-0.10771733,-0.13498546,-0.07919018,-0.1327216,-0.067869924,-0.031684883
0.068453655,0.09627687,0.07777619,0.11900315,-0.0032461968,0.057674315,-0.0010959759,0.0626087,0.06367872,0.07973069,0.10783248,0.065852754,0.1493365,0.06503798,0.04904491,0.10603823,0.017444093,0.08354346,0.065568015,0.08086954,0.07287061,0.079922624,0.06901924,0.09990919,0.053807504,0.042378426,0.054963056,0.02091103,0.17705758,0.08890638,0.04824712,0.08813068,0.019202663,0.08048986,0.1404119,0.08282892,0.11587106,0.050334707,0.06073858,0.21595861,0.06268212,0.08760374,0.099784106,0.09147504,0.021323776,0.0604719,0.12770756,0.05991026,0.07797741,0.13077526,0.08537477,-0.056178313
-0.09699999,-0.04207713,-0.035930477,-0.04466038,0.014875608,-0.0018038449,-0.045486856,-0.008436279,0.0069990954,-0.029718442,-0.024894444,-0.07035591,-0.02612043,-0.046026092,-0.06271232,0.017304877,0.01850228,-0.006945161,0.05355733,-0.0032784112,-0.0034163676,0.008399043,-0.028881934,0.015053433,0.028112521,-0.006307816,-0.056011274,-0.07622747,-0.07846273,-0.015800504,-0.026805568,-0.10605759,-0.097055204,-0.0069035627,0.014007596,-0.019628603,-0.049496744,-0.013072367,-0.08404672,-0.075330734,-0.054606322,-0.050805368,-0.02246705,-0.0071882503,-0.037981384,-0.029814616,-0.0068969247,0.0017045554,0.0057035843,-0.09785752,-0.0073764776,-0.01779431
